Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
589;21100305345;"Encyclopaideia";journal;"18258670, 1590492X";"Bononia University Press";Yes;Yes;0,236;Q3;9;36;89;1379;39;78;0,25;38,31;65,22;0;9;Italy;Western Europe;"Bononia University Press";"2013-2024";"Education (Q3); E-learning (Q4)";"Social Sciences"
590;144624;"International Journal of Innovation and Learning";journal;"14718197, 17418089";"Inderscience Enterprises Ltd";No;No;0,235;Q3;30;45;165;2506;176;160;1,21;55,69;54,03;0;22;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2003-2025";"Education (Q3); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
591;21100223135;"History of Education Review";journal;"08198691, 03113248";"Emerald Group Publishing Ltd.";No;No;0,232;Q3;10;10;50;591;30;49;0,59;59,10;72,73;0;2;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1980, 1982, 2012-2025";"History (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
592;21101072520;"Strata";journal;"26334216, 20427867";"Anglo-Israel Archaeological Society";No;No;0,230;Q3;10;0;9;0;8;8;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Anglo-Israel Archaeological Society";"2009-2020, 2022";"History (Q1); Linguistics and Language (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
593;17700156749;"Intangible Capital";journal;"20143214, 16979818";"OmniaScience";Yes;No;0,228;Q3;26;29;43;1927;48;43;1,21;66,45;57,35;0;18;Spain;Western Europe;"OmniaScience";"2009-2024";"Business and International Management (Q3); Education (Q3); Strategy and Management (Q3); Accounting (Q4); Management of Technology and Innovation (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
594;21100903451;"Foro de Educacion";journal;"16987802";"FahrenHouse";Yes;Yes;0,227;Q3;9;32;104;1955;51;104;0,38;61,09;32,76;0;11;Spain;Western Europe;"FahrenHouse";"2018-2024";"Education (Q3)";"Social Sciences"
595;21101152134;"Hogre Utbildning";journal;"20007558";"Cappelen Damm Akademisk, Nordic Open Scholarly Publishing (NOASP)";Yes;Yes;0,227;Q3;4;22;71;611;34;68;0,39;27,77;76,32;0;9;Norway;Western Europe;"Cappelen Damm Akademisk, Nordic Open Scholarly Publishing (NOASP)";"2019-2024";"Education (Q3)";"Social Sciences"
596;21100902550;"Humana Mente";journal;"19721293";"Humana Mente";Yes;Yes;0,227;Q3;9;21;58;1010;39;56;0,60;48,10;29,63;0;2;Italy;Western Europe;"Humana Mente";"2018-2024";"History and Philosophy of Science (Q2); Linguistics and Language (Q2); Philosophy (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
597;21100453516;"Psychology, Society and Education";journal;"1989709X, 21712085";"UCOPress. Editorial Universidad de Cordoba";Yes;Yes;0,227;Q3;15;22;111;955;92;111;0,89;43,41;54,79;0;8;Spain;Western Europe;"UCOPress. Editorial Universidad de Cordoba";"2012, 2015-2025";"Clinical Psychology (Q3); Education (Q3); Sociology and Political Science (Q3); Social Psychology (Q4)";"Psychology; Social Sciences"
598;21101118072;"Australasian Journal of Special and Inclusive Education";journal;"25150731, 2515074X";"Cambridge University Press";No;No;0,226;Q3;20;9;45;466;42;44;0,80;51,78;76,67;1;6;United Kingdom;Western Europe;"Cambridge University Press";"2018-2025";"Education (Q3)";"Social Sciences"
599;18800156721;"Electronic Journal of Research in Educational Psychology";journal;"16962095, 16995880";"Universidad de Almeria";Yes;Yes;0,225;Q3;37;20;101;993;88;100;0,68;49,65;35,29;0;5;Spain;Western Europe;"Universidad de Almeria";"2003-2024";"Education (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
600;21101075552;"Media Practice and Education";journal;"25741136, 25741144";"Taylor and Francis Ltd.";No;No;0,224;Q3;24;25;77;997;59;72;0,55;39,88;59,62;0;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Communication (Q3); Education (Q3)";"Social Sciences"
601;19400158662;"Curriculo sem Fronteiras";journal;"16451384";"Curriculo sem Fronteiras";Yes;Yes;0,222;Q3;12;44;208;1585;46;205;0,13;36,02;64,38;0;19;Portugal;Western Europe;"Curriculo sem Fronteiras";"2009-2024";"Education (Q3)";"Social Sciences"
602;21101037300;"Explorations in Media Ecology";journal;"15397785, 20480717";"Intellect Ltd.";No;No;0,222;Q3;5;33;108;912;23;75;0,09;27,64;30,77;0;8;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2024";"Cultural Studies (Q2); Education (Q3)";"Social Sciences"
603;21100837257;"College Teaching";journal;"87567555, 19308299";"Taylor and Francis Ltd.";No;No;0,221;Q3;56;68;125;2316;133;117;0,85;34,06;64,04;0;29;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q3)";"Social Sciences"
604;21100218021;"Journal of Practice Teaching and Learning";journal;"17466113, 17595150";"Whiting and Birch";No;No;0,221;Q3;9;40;48;1374;22;41;0,42;34,35;82,11;0;9;United Kingdom;Western Europe;"Whiting and Birch";"2009-2011, 2013-2014, 2017-2024";"Education (Q3); Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
605;21101021144;"Visions for Sustainability";journal;"23848677";"University of Torino";No;No;0,217;Q3;7;38;47;1814;41;37;0,90;47,74;53,52;0;31;Italy;Western Europe;"University of Torino";"2019-2024";"Education (Q3); Environmental Science (miscellaneous) (Q3); Renewable Energy, Sustainability and the Environment (Q4)";"Energy; Environmental Science; Social Sciences"
606;21100898309;"Tuning Journal for Higher Education";journal;"23863137, 23408170";"University of Deusto";Yes;Yes;0,216;Q3;7;27;57;1034;55;48;0,84;38,30;51,61;0;9;Spain;Western Europe;"University of Deusto";"2018-2024";"Education (Q3); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
607;21101017026;"Athens Journal of Education";journal;"22417958";"Athens Institute for Education and Research";Yes;Yes;0,215;Q3;7;40;83;1836;75;82;0,75;45,90;64,29;0;24;Greece;Western Europe;"Athens Institute for Education and Research";"2019-2025";"Education (Q3)";"Social Sciences"
608;4500151513;"Narrative Inquiry";journal;"13876740";"John Benjamins Publishing Company";No;No;0,212;Q3;54;24;60;1253;65;58;1,15;52,21;60,00;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"1998-2025";"History (Q1); Literature and Literary Theory (Q1); Education (Q3); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
609;21100401096;"Africa Education Review";journal;"18146627, 17535921";"Taylor and Francis Ltd.";No;No;0,211;Q3;17;8;103;307;68;102;0,23;38,38;37,50;0;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q3)";"Social Sciences"
610;21101172014;"Designs for Learning";journal;"20017480";"Stockholm University Press";Yes;No;0,211;Q3;7;6;29;203;29;29;1,05;33,83;57,14;0;2;Sweden;Western Europe;"Stockholm University Press";"2019-2023";"Cultural Studies (Q2); Linguistics and Language (Q2); Communication (Q3); Education (Q3); Developmental and Educational Psychology (Q4); Ecology (Q4); Human-Computer Interaction (Q4)";"Computer Science; Environmental Science; Psychology; Social Sciences"
611;21100897139;"Nordic Studies in Science Education";journal;"18941257";"University of Oslo";Yes;Yes;0,211;Q3;8;15;67;533;24;59;0,44;35,53;84,38;0;1;Sweden;Western Europe;"University of Oslo";"2018-2024";"Education (Q3)";"Social Sciences"
612;21101131495;"Edutec";journal;"11359250";"GTE-Educational Technology Group, University of the Balearic Islands";Yes;Yes;0,210;Q3;10;41;137;1460;108;132;0,82;35,61;57,14;1;14;Spain;Western Europe;"GTE-Educational Technology Group, University of the Balearic Islands";"2019-2024";"Education (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
613;5800207412;"Journal of Intercultural Communication";journal;"14041634";"Immigrant Institutet";No;No;0,210;Q3;12;48;70;2437;77;70;1,37;50,77;51,92;0;15;Sweden;Western Europe;"Immigrant Institutet";"2011-2024";"Cultural Studies (Q2); Linguistics and Language (Q2); Communication (Q3); Education (Q3); Gender Studies (Q3); Public Administration (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
614;21101044706;"Archivio Antropologico Mediterraneo";journal;"20383215";"University of Palermo - Department of Culture and Societies";Yes;Yes;0,209;Q3;6;25;69;1187;21;63;0,44;47,48;40,91;0;7;Italy;Western Europe;"University of Palermo - Department of Culture and Societies";"2019-2024";"Anthropology (Q2); Education (Q3); Gender Studies (Q3); Urban Studies (Q3)";"Social Sciences"
615;21100896480;"Education et Didactique";journal;"21114838, 19563485";"Presses Universitaires de Rennes";No;No;0,209;Q3;5;22;77;813;16;67;0,19;36,95;48,57;0;2;France;Western Europe;"Presses Universitaires de Rennes";"2018-2024";"Education (Q3); Social Sciences (miscellaneous) (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
616;19700174616;"Pedagogische Studien";journal;"01650645";"Vereniging voor Onderwijsresearch (VOR)";Yes;Yes;0,209;Q3;10;20;66;904;29;64;0,22;45,20;55,36;1;6;Netherlands;Western Europe;"Vereniging voor Onderwijsresearch (VOR)";"2009-2024";"Education (Q3)";"Social Sciences"
617;21100901465;"Generos";journal;"20143613";"Hipatia Editorial";Yes;Yes;0,208;Q3;7;10;36;532;22;36;0,58;53,20;79,17;0;9;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Education (Q3); Gender Studies (Q3)";"Social Sciences"
618;5800215128;"Deutsch als Fremdsprache";journal;"00119741";"Langenscheidt";No;No;0,206;Q3;4;35;65;704;18;55;0,34;20,11;65,91;0;1;Germany;Western Europe;"Langenscheidt";"2013, 2017-2024";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
619;21101087368;"Beijing International Review of Education";journal;"25902539, 25902547";"Brill Academic Publishers";No;No;0,204;Q4;10;51;123;1207;69;104;0,42;23,67;30,77;0;23;Netherlands;Western Europe;"Brill Academic Publishers";"2019-2024";"History (Q1); Arts and Humanities (miscellaneous) (Q2); Philosophy (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
620;21100406640;"Journal for Critical Education Policy Studies";journal;"17402743, 20510969";"Institute for Education Policy Studies";Yes;No;0,203;Q4;13;38;82;2581;50;81;0,52;67,92;52,83;0;22;United Kingdom;Western Europe;"Institute for Education Policy Studies";"2015-2024";"Education (Q4)";"Social Sciences"
621;19700194014;"Journal of Jewish Education";journal;"15244113, 1554611X";"Taylor and Francis Ltd.";No;No;0,203;Q4;14;24;60;915;18;47;0,21;38,13;47,83;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1929-1932, 1938-1945, 1949-1950, 1952-1956, 1958-1970, 1972-2025";"Religious Studies (Q1); Cultural Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
622;25234;"Perspectives on Global Development and Technology";journal;"15691497, 15691500";"Brill Academic Publishers";No;No;0,202;Q4;22;36;83;2007;47;80;0,63;55,75;57,41;0;15;Netherlands;Western Europe;"Brill Academic Publishers";"2002-2024";"Development (Q3); Geography, Planning and Development (Q3); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Education (Q4); Health (social science) (Q4)";"Social Sciences"
623;21101079130;"Advances in Laboratory Medicine";journal;"2628491X";"Walter de Gruyter GmbH";Yes;Yes;0,201;Q4;9;66;212;1500;125;173;0,65;22,73;62,30;0;23;Germany;Western Europe;"Walter de Gruyter GmbH";"2020-2025";"Medical Laboratory Technology (Q3); Education (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
624;21100940690;"Cultural Management: Science and Education";journal;"25126962";"Logos Verlag Berlin GmbH";No;No;0,201;Q4;8;15;52;460;32;46;0,49;30,67;54,55;0;7;Germany;Western Europe;"Logos Verlag Berlin GmbH";"2019-2024";"Arts and Humanities (miscellaneous) (Q2); Business and International Management (Q4); Education (Q4); Strategy and Management (Q4)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
625;21100858125;"Medical Writing";journal;"20474814, 20474806";"European Medical Writers Association";No;No;0,201;Q4;7;80;194;919;35;149;0,18;11,49;66,67;0;7;United Kingdom;Western Europe;"European Medical Writers Association";"2016-2024";"Medical Terminology (Q2); Education (Q4); Health Informatics (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
626;21100208058;"Bellaterra Journal of Teaching and Learning Language and Literature";journal;"20136196";"Universitat Autonoma de Barcelona";Yes;Yes;0,200;Q4;9;22;71;747;47;69;0,54;33,95;70,83;0;5;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2016-2024";"Literature and Literary Theory (Q1); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
627;21100860773;"Journal of Sport and Health Research";journal;"19896239";"Didactic Asociation Andalucia";Yes;No;0,200;Q4;13;53;164;2724;103;164;0,47;51,40;30,61;0;12;Spain;Western Europe;"Didactic Asociation Andalucia";"2018-2025";"Developmental and Educational Psychology (Q4); Education (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Psychology; Social Sciences"
628;21101071897;"CIAN-Revista de Historia de las Universidades";journal;"11396628, 19888503";"Universidad Carlos III de Madrid";No;Yes;0,199;Q4;4;16;42;578;13;41;0,43;36,13;29,41;0;0;Spain;Western Europe;"Universidad Carlos III de Madrid";"2019-2024";"History (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
629;21100899503;"Transactional Analysis Journal";journal;"23295244, 03621537";"Taylor and Francis Ltd.";No;No;0,198;Q4;9;33;88;1123;63;71;0,75;34,03;62,07;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Clinical Psychology (Q4); Decision Sciences (miscellaneous) (Q4); Developmental and Educational Psychology (Q4); Education (Q4); Psychiatry and Mental Health (Q4)";"Decision Sciences; Medicine; Psychology; Social Sciences"
630;21101074583;"Instructed Second Language Acquisition";journal;"23984163, 23984155";"Equinox Publishing Ltd";No;No;0,197;Q4;6;15;38;523;25;32;0,48;34,87;77,27;0;5;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2019-2024";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
631;5900152751;"Art, Design and Communication in Higher Education";journal;"20400896, 1474273X";"Intellect Ltd.";No;No;0,195;Q4;12;17;47;779;31;41;0,35;45,82;56,52;0;2;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2024";"Arts and Humanities (miscellaneous) (Q2); Communication (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
632;21100220499;"Field Actions Science Report";journal;"1867139X, 18678521";"Institut Veolia Environnement";Yes;Yes;0,195;Q4;19;24;95;45;53;68;0,47;1,88;57,58;0;7;France;Western Europe;"Institut Veolia Environnement";"2012-2025";"Development (Q3); Geography, Planning and Development (Q3); Sociology and Political Science (Q3); Education (Q4); Health (social science) (Q4)";"Social Sciences"
633;21101102056;"J-Reading";journal;"22814310, 22815694";"Edizioni Nuova Cultura";No;No;0,195;Q4;6;16;53;666;35;50;0,31;41,63;50,00;1;7;Italy;Western Europe;"Edizioni Nuova Cultura";"2020-2024";"Demography (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Urban Studies (Q3); Computers in Earth Sciences (Q4); Education (Q4)";"Earth and Planetary Sciences; Social Sciences"
634;21100396345;"International Journal of Learning and Change";journal;"17402875, 17402883";"Inderscience";No;No;0,194;Q4;13;31;110;1819;75;108;0,68;58,68;50,67;0;12;Switzerland;Western Europe;"Inderscience";"2005, 2015-2025";"Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
635;18133;"Law Teacher";journal;"03069400, 19430353";"Taylor and Francis Ltd.";No;No;0,194;Q4;16;37;116;0;140;108;0,99;0,00;63,93;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Law (Q3); Education (Q4)";"Social Sciences"
636;21101164613;"Review of Science, Mathematics and ICT Education";journal;"1791261X, 17923999";"Department of Educational Sciences and Early Childhood Education, University of Patras";No;Yes;0,193;Q4;6;10;34;440;23;32;0,33;44,00;60,00;0;4;Greece;Western Europe;"Department of Educational Sciences and Early Childhood Education, University of Patras";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Mathematical Physics (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Psychology; Social Sciences"
637;21100854631;"International Journal of Christianity and Education";journal;"2056998X, 20569971";"SAGE Publications Ltd";No;No;0,190;Q4;6;17;62;713;27;52;0,36;41,94;25,00;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2025";"Religious Studies (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
638;5800207558;"International Journal of English Studies";journal;"15787044";"Universidad de Murcia";Yes;No;0,190;Q4;16;13;48;616;36;48;0,37;47,38;61,11;0;3;Spain;Western Europe;"Universidad de Murcia";"2013-2024";"Literature and Literary Theory (Q1); Cultural Studies (Q2); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
639;21101052816;"Arteterapia";journal;"19888309, 18866190";"Universidad Complutense Madrid";Yes;Yes;0,189;Q4;3;27;130;666;15;72;0,05;24,67;78,05;0;7;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2025";"Arts and Humanities (miscellaneous) (Q2); Applied Psychology (Q4); Clinical Psychology (Q4); Education (Q4); Rehabilitation (Q4)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
640;21100898771;"Strategies";journal;"21683778, 08924562";"Taylor and Francis Ltd.";No;No;0,189;Q4;15;46;158;725;63;140;0,42;15,76;51,32;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q4); Orthopedics and Sports Medicine (Q4)";"Medicine; Social Sciences"
641;21101032113;"Nordisk Tidsskrift for Utdanning og Praksis";journal;"25357697";"Cappelen Damm Akademisk";Yes;No;0,188;Q4;5;13;51;490;18;48;0,38;37,69;80,95;0;6;Norway;Western Europe;"Cappelen Damm Akademisk";"2019-2025";"Education (Q4)";"Social Sciences"
642;27358;"New Review of Information Networking";journal;"13614576, 17407869";"Taylor and Francis Ltd.";No;No;0,187;Q4;16;5;22;250;30;21;0,86;50,00;50,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2008, 2010-2025";"Computer Networks and Communications (Q4); Education (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
643;21100831449;"Italian Journal of Sociology of Education";journal;"20354983";"Padova University Press";Yes;Yes;0,186;Q4;9;27;86;1184;45;82;0,44;43,85;68,63;0;13;Italy;Western Europe;"Padova University Press";"2017-2024";"Social Sciences (miscellaneous) (Q3); Education (Q4)";"Social Sciences"
644;21100937992;"Journal of Classics Teaching";journal;"20586310";"Cambridge University Press";Yes;Yes;0,185;Q4;6;26;69;386;16;67;0,27;14,85;44,44;0;1;United Kingdom;Western Europe;"Cambridge University Press";"2019-2025";"Classics (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
645;21101023086;"Sport TK";journal;"22544070, 23408812";"Universidad de Murcia";Yes;No;0,183;Q4;10;111;200;3245;125;200;0,62;29,23;31,27;0;8;Spain;Western Europe;"Universidad de Murcia";"2019-2025";"Complementary and Manual Therapy (Q3); Occupational Therapy (Q3); Education (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
646;19325;"Arab Gulf Journal of Scientific Research";journal;"25360051, 19859899";"Emerald Publishing";No;No;0,181;Q4;16;39;92;2147;78;84;1,32;55,05;33,61;0;18;United Kingdom;Western Europe;"Emerald Publishing";"1983-2024";"Agronomy and Crop Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Education (Q4); Water Science and Technology (Q4)";"Agricultural and Biological Sciences; Environmental Science; Social Sciences"
647;16300154715;"Journal of Architectural Education";journal;"10464883, 1531314X";"Taylor and Francis Ltd.";No;No;0,181;Q4;27;47;160;8;40;98;0,21;0,17;57,89;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-1971, 1973-2024";"Visual Arts and Performing Arts (Q1); Architecture (Q2); Education (Q4)";"Arts and Humanities; Engineering; Social Sciences"
648;15321;"Paedagogica Historica";journal;"1477674X, 00309230";"Taylor and Francis Ltd.";No;No;0,180;Q4;25;54;169;0;66;165;0,24;0,00;46,67;0;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961-1985, 1990-1999, 2001-2004, 2006-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
649;21100401034;"Journal of Pedagogy";journal;"13381563, 13382144";"Walter de Gruyter";Yes;No;0,179;Q4;15;14;33;746;28;33;0,95;53,29;52,63;0;3;Germany;Western Europe;"Walter de Gruyter";"2010-2024";"Education (Q4)";"Social Sciences"
650;18700156707;"Teaching Theology and Religion";journal;"13684868, 14679647";"Wiley-Blackwell Publishing Ltd";No;No;0,179;Q4;15;18;77;355;31;58;0,40;19,72;41,67;0;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2009-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
651;21100396307;"International Journal of Education Economics and Development";journal;"17595673, 17595681";"Inderscience";No;No;0,178;Q4;10;28;69;1543;48;69;0,43;55,11;27,59;0;17;Switzerland;Western Europe;"Inderscience";"2011, 2014-2025";"Education (Q4)";"Social Sciences"
652;21100228079;"Analise Psicologica";journal;"08708231";"Instituto Superior de Psicologia Aplicada";Yes;No;0,177;Q4;14;16;57;869;23;57;0,34;54,31;70,49;0;1;Portugal;Western Europe;"Instituto Superior de Psicologia Aplicada";"2010-2024";"Education (Q4); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences"
653;21101123259;"Journal of Problem Based Learning in Higher Education";journal;"22460918";"Aalborg University press";Yes;Yes;0,175;Q4;7;25;49;968;30;44;0,63;38,72;54,29;0;10;Denmark;Western Europe;"Aalborg University press";"2019-2024";"Education (Q4)";"Social Sciences"
654;21100927251;"International Journal of Practice-Based Learning in Health and Social Care";journal;"20516223";"Coventry University";No;No;0,174;Q4;9;21;43;778;21;39;0,54;37,05;75,44;1;6;United Kingdom;Western Europe;"Coventry University";"2019-2024";"Fundamentals and Skills (Q3); Health Professions (miscellaneous) (Q3); Education (Q4); Medicine (miscellaneous) (Q4); Research and Theory (Q4)";"Health Professions; Medicine; Nursing; Social Sciences"
655;21211;"Pharmacy Education (discontinued)";journal;"14772701, 15602214";"International Pharmaceutical Federation";No;No;0,174;Q4;21;188;426;4714;256;403;0,60;25,07;58,14;0;65;Netherlands;Western Europe;"International Pharmaceutical Federation";"1973-1978, 2002-2024";"Pharmaceutical Science (Q3); Pharmacy (Q3); Education (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
656;21100812627;"Publicaciones de la Facultad de Educacion y Humanidades del Campus de Melilla";journal;"25309269, 15774147";"Universidad de Granada";Yes;Yes;0,174;Q4;12;28;135;941;90;126;0,63;33,61;44,78;9;9;Spain;Western Europe;"Universidad de Granada";"2012-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
657;21100899913;"Espacio, Tiempo y Educacion";journal;"23407263";"FahrenHouse";Yes;Yes;0,173;Q4;6;12;84;554;26;79;0,21;46,17;23,53;0;1;Spain;Western Europe;"FahrenHouse";"2018-2023";"History (Q2); Philosophy (Q2); Sociology and Political Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
658;21100281307;"Recherches en Didactiques des Sciences et des Technologies";journal;"21106460";"Institut National de Recherche Pedagogique";No;No;0,171;Q4;6;12;45;587;13;45;0,15;48,92;60,87;0;1;France;Western Europe;"Institut National de Recherche Pedagogique";"2011, 2013-2024";"Education (Q4)";"Social Sciences"
659;21100396634;"Journal of Educational, Cultural and Psychological Studies";journal;"20377924, 20377932";"LED Edizioni Universitarie";Yes;Yes;0,170;Q4;13;23;81;747;32;73;0,39;32,48;50,85;0;10;Italy;Western Europe;"LED Edizioni Universitarie";"2014-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
660;19700181256;"Constructivist Foundations";journal;"1782348X";"Vrije Universiteit Brussel";No;No;0,169;Q4;26;94;274;1932;83;273;0,31;20,55;28,09;0;4;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2024";"Philosophy (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
661;66262;"International Journal of Continuing Engineering Education and Life-Long Learning";journal;"15604624, 17415055";"Inderscience Enterprises Ltd";No;No;0,168;Q4;26;54;120;1128;108;119;0,84;20,89;45,45;0;10;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"1986, 1988, 1990-2025";"Education (Q4); E-learning (Q4); Engineering (miscellaneous) (Q4)";"Engineering; Social Sciences"
662;21101037126;"Video Journal of Education and Pedagogy";journal;"23644583";"Brill Academic Publishers";Yes;No;0,163;Q4;9;11;31;273;23;31;0,74;24,82;64,00;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"2016-2019, 2021-2024";"Education (Q4)";"Social Sciences"
663;21100451311;"TECHNE";journal;"22390243";"Firenze University Press";Yes;No;0,162;Q4;14;74;245;984;103;234;0,41;13,30;52,71;0;36;Italy;Western Europe;"Firenze University Press";"2015-2024";"Architecture (Q3); Building and Construction (Q4); Education (Q4); Health (social science) (Q4)";"Engineering; Social Sciences"
664;21101057340;"Revista de Medicina y Cine";journal;"18855210";"University of Salamanca";Yes;Yes;0,160;Q4;3;32;83;504;13;76;0,16;15,75;48,00;1;8;Spain;Western Europe;"University of Salamanca";"2019-2024";"Visual Arts and Performing Arts (Q2); Communication (Q3); Education (Q4); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Social Sciences"
665;21100814517;"Space and Culture, India";journal;"20528396";"ACCB Publishing";Yes;No;0,160;Q4;16;29;149;1134;68;134;0,32;39,10;54,29;0;22;United Kingdom;Western Europe;"ACCB Publishing";"2013-2024";"Cultural Studies (Q2); Arts and Humanities (miscellaneous) (Q3); Gender Studies (Q3); Sociology and Political Science (Q3); Development (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Education (Q4)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
666;21101060453;"RiMe Rivista dell'Istituto di Storia dell'Europa Mediterranea";journal;"2035794X";"Consiglio Nazionale delle Ricerche";No;No;0,158;Q4;3;47;132;2531;26;123;0,13;53,85;36,17;0;3;Italy;Western Europe;"Consiglio Nazionale delle Ricerche";"2019-2024";"Cultural Studies (Q2); History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
667;19700187616;"Christian Higher Education";journal;"15363759, 15394107";"Taylor and Francis Ltd.";No;No;0,156;Q4;17;23;68;729;28;60;0,49;31,70;40,00;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2002-2025";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
668;21100201720;"Education Therapeutique du Patient";journal;"21000816, 21000808";"EDP Sciences";No;No;0,155;Q4;13;16;40;458;17;38;0,38;28,63;76,36;0;5;France;Western Europe;"EDP Sciences";"2009-2024";"Education (Q4); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
