Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
565;19700187616;"Christian Higher Education";journal;"15363759, 15394107";"Taylor and Francis Ltd.";No;No;0,239;Q3;17;14;81;657;35;71;0,30;46,93;44,83;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2002-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
566;5800207412;"Journal of Intercultural Communication";journal;"14041634";"Immigrant Institutet";No;No;0,239;-;12;28;63;1170;50;63;1,00;41,79;50,68;2;7;Sweden;Western Europe;"Immigrant Institutet";"2011-2024";"Cultural Studies (Q2); Communication (Q3)";"Social Sciences"
567;21100401034;"Journal of Pedagogy";journal;"13381563, 13382144";"Walter de Gruyter";Yes;No;0,238;Q3;15;10;32;482;34;32;1,04;48,20;50,00;0;6;Germany;Western Europe;"Walter de Gruyter";"2010-2024";"Education (Q3)";"Social Sciences"
568;21100920036;"Artseduca";journal;"22540709";"Artseduca";Yes;No;0,236;Q3;5;55;146;1768;40;123;0,27;32,15;46,67;0;25;Spain;Western Europe;"Artseduca";"2019-2025";"Arts and Humanities (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
569;21101000285;"Historia y Memoria de la Educacion";journal;"24440043";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,236;Q3;5;24;144;892;46;142;0,35;37,17;38,71;0;3;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"History (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
570;28883;"Zygon";journal;"05912385, 14679744";"Open Library of Humanities";Yes;Yes;0,236;Q3;31;75;203;2361;80;186;0,37;31,48;23,81;0;2;United Kingdom;Western Europe;"Open Library of Humanities";"1966-2024";"Religious Studies (Q1); Cultural Studies (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
571;21101041610;"Acta Didactica Norden";journal;"25358219";"Universitetet i Oslo";Yes;Yes;0,235;Q3;8;59;120;3300;65;117;0,45;55,93;66,07;0;13;Norway;Western Europe;"Universitetet i Oslo";"2020-2024";"Education (Q3)";"Social Sciences"
572;21100202718;"International Journal of Management in Education";journal;"17503868, 1750385X";"Inderscience";No;No;0,233;Q3;17;31;83;2209;86;83;0,92;71,26;55,13;0;6;Switzerland;Western Europe;"Inderscience";"2007-2024";"Business, Management and Accounting (miscellaneous) (Q3); Education (Q3)";"Business, Management and Accounting; Social Sciences"
573;14000155883;"Revista Espanola de Linguistica Aplicada";journal;"22546774, 02132028";"John Benjamins Publishing Company";Yes;No;0,233;Q3;9;24;72;1113;35;72;0,37;46,38;57,89;1;1;Spain;Western Europe;"John Benjamins Publishing Company";"2009, 2014-2016, 2018-2024";"Linguistics and Language (Q2); Education (Q3); E-learning (Q4)";"Social Sciences"
574;21100901775;"BMJ Simulation and Technology Enhanced Learning";journal;"20566697";"BMJ Publishing Group";No;No;0,232;Q3;20;0;305;0;241;231;0,88;0,00;0,00;0;0;United Kingdom;Western Europe;"BMJ Publishing Group";"2015-2021";"Education (Q3); Health Informatics (Q4); Modeling and Simulation (Q4)";"Mathematics; Medicine; Social Sciences"
575;21100889433;"International Journal of Evidence Based Coaching and Mentoring";journal;"17418305";"Oxford Brookes University";Yes;Yes;0,232;Q3;12;32;94;1494;86;88;0,81;46,69;60,47;0;4;United Kingdom;Western Europe;"Oxford Brookes University";"2018-2025";"Business, Management and Accounting (miscellaneous) (Q3); Education (Q3)";"Business, Management and Accounting; Social Sciences"
576;19900191902;"Journal of Occupational Therapy, Schools, and Early Intervention";journal;"19411243, 19411251";"Routledge";No;No;0,232;Q3;19;34;97;1337;86;94;0,77;39,32;77,12;1;9;United Kingdom;Western Europe;"Routledge";"2008-2025";"Education (Q3); Occupational Therapy (Q3); Social Psychology (Q4)";"Health Professions; Psychology; Social Sciences"
577;21100903451;"Foro de Educacion";journal;"16987802";"FahrenHouse";Yes;Yes;0,231;Q3;9;47;86;2560;66;86;0,61;54,47;55,65;1;27;Spain;Western Europe;"FahrenHouse";"2018-2024";"Education (Q3)";"Social Sciences"
578;21101021144;"Visions for Sustainability";journal;"23848677";"University of Torino";No;No;0,231;Q3;7;17;48;663;34;36;0,80;39,00;42,86;0;14;Italy;Western Europe;"University of Torino";"2019-2024";"Education (Q3); Environmental Science (miscellaneous) (Q3); Renewable Energy, Sustainability and the Environment (Q4)";"Energy; Environmental Science; Social Sciences"
579;21100940690;"Cultural Management: Science and Education";journal;"25126962";"Logos Verlag Berlin GmbH";No;No;0,229;Q3;8;17;51;622;42;45;0,94;36,59;58,06;0;6;Germany;Western Europe;"Logos Verlag Berlin GmbH";"2019-2024";"Arts and Humanities (miscellaneous) (Q2); Business and International Management (Q3); Education (Q3); Strategy and Management (Q3)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
580;18800156721;"Electronic Journal of Research in Educational Psychology";journal;"16962095, 16995880";"Universidad de Almeria";Yes;Yes;0,229;Q3;37;41;91;2175;73;90;0,72;53,05;59,02;0;17;Spain;Western Europe;"Universidad de Almeria";"2003-2024";"Education (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
581;21100834525;"Gruppe. Interaktion. Organisation. Zeitschrift fur Angewandte Organisationspsychologie";journal;"23666145, 23666218";"Springer Fachmedien Wiesbaden GmbH";No;No;0,229;Q3;19;50;148;2067;103;133;0,73;41,34;52,58;1;10;Germany;Western Europe;"Springer Fachmedien Wiesbaden GmbH";"2016-2025";"Education (Q3); Organizational Behavior and Human Resource Management (Q3); Applied Psychology (Q4); Developmental and Educational Psychology (Q4); Social Psychology (Q4)";"Business, Management and Accounting; Psychology; Social Sciences"
582;6200180185;"Infancia y Aprendizaje";journal;"15784126, 02103702";"SAGE Publications Ltd";No;Yes;0,229;Q3;31;33;86;1354;74;83;0,81;41,03;71,43;1;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2023";"Education (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
583;144624;"International Journal of Innovation and Learning";journal;"14718197, 17418089";"Inderscience Enterprises Ltd";No;No;0,226;Q3;30;57;156;3164;157;151;0,88;55,51;41,78;0;17;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2003-2025";"Education (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Social Sciences"
584;21101072520;"Strata";journal;"26334216, 20427867";"Anglo-Israel Archaeological Society";No;No;0,226;Q3;10;2;15;108;10;13;1,14;54,00;100,00;0;0;United Kingdom;Western Europe;"Anglo-Israel Archaeological Society";"2009-2020, 2022";"History (Q1); Linguistics and Language (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
585;21100902550;"Humana Mente";journal;"19721293";"Humana Mente";Yes;Yes;0,224;Q3;9;19;67;936;50;64;0,72;49,26;41,67;0;2;Italy;Western Europe;"Humana Mente";"2018-2024";"History and Philosophy of Science (Q2); Linguistics and Language (Q2); Philosophy (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
586;21100897521;"Tejuelo. Didactica de la Lengua y la Literatura. Educacion";journal;"19888430";"Universidad de Extremadura";Yes;Yes;0,224;Q3;8;27;80;1003;36;78;0,52;37,15;64,44;0;4;Spain;Western Europe;"Universidad de Extremadura";"2018-2025";"Music (Q1); Linguistics and Language (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
587;21100854631;"International Journal of Christianity and Education";journal;"2056998X, 20569971";"SAGE Publications Ltd";No;No;0,223;Q3;6;23;57;724;17;48;0,23;31,48;47,37;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
588;21100396345;"International Journal of Learning and Change";journal;"17402875, 17402883";"Inderscience";No;No;0,223;Q3;13;42;94;2133;89;91;0,91;50,79;42,86;0;18;Switzerland;Western Europe;"Inderscience";"2005, 2015-2025";"Education (Q3); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
589;21100792099;"International Sports Studies";journal;"14430770";"";No;No;0,223;Q3;6;12;40;461;21;32;0,50;38,42;23,53;0;2;Spain;Western Europe;"";"2016-2024";"Education (Q3); Applied Psychology (Q4)";"Psychology; Social Sciences"
590;20600195505;"Nordic Studies in Education";journal;"18915949, 18915914";"Cappelen Damm Akademisk";Yes;Yes;0,219;Q3;14;22;62;925;36;54;0,59;42,05;45,24;2;4;Norway;Western Europe;"Cappelen Damm Akademisk";"2012-2024";"Education (Q3)";"Social Sciences"
591;21100223145;"Journal of Music, Technology and Education";journal;"17527074, 17527066";"Intellect Ltd.";No;No;0,217;Q3;19;15;42;718;38;37;0,46;47,87;33,33;0;1;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2023";"Music (Q1); Education (Q3); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
592;21100927251;"International Journal of Practice-Based Learning in Health and Social Care";journal;"20516223";"Coventry University";No;No;0,216;Q3;9;11;47;207;52;43;0,75;18,82;95,45;0;6;United Kingdom;Western Europe;"Coventry University";"2019-2024";"Education (Q3); Fundamentals and Skills (Q3); Health Professions (miscellaneous) (Q3); Research and Theory (Q3); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Nursing; Social Sciences"
593;21100838052;"Qwerty";journal;"18287344, 22402950";"Progetti editoriali s.r.l.";No;No;0,216;Q3;10;13;37;366;45;34;1,63;28,15;61,29;0;4;Italy;Western Europe;"Progetti editoriali s.r.l.";"2017-2024";"Cultural Studies (Q2); Communication (Q3); Education (Q3); Human-Computer Interaction (Q4)";"Computer Science; Social Sciences"
594;19700170288;"Visual Communication Quarterly";journal;"15551407, 15551393";"Routledge";No;No;0,215;Q3;22;21;67;741;25;40;0,33;35,29;52,00;1;3;United Kingdom;Western Europe;"Routledge";"1994-2024";"Communication (Q3); Education (Q3)";"Social Sciences"
595;21100933832;"Panta Rei";journal;"23868864, 11362464";"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";Yes;Yes;0,212;Q3;6;12;34;734;24;34;0,77;61,17;50,00;0;3;Spain;Western Europe;"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";"2019-2024";"History (Q1); Archeology (arts and humanities) (Q2); Anthropology (Q3); Education (Q3)";"Arts and Humanities; Social Sciences"
596;21100453516;"Psychology, Society and Education";journal;"1989709X, 21712085";"UCOPress. Editorial Universidad de Cordoba";Yes;Yes;0,212;Q3;15;24;114;1189;89;114;0,59;49,54;63,33;0;13;Spain;Western Europe;"UCOPress. Editorial Universidad de Cordoba";"2012, 2015-2025";"Education (Q3); Sociology and Political Science (Q3); Clinical Psychology (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
597;21100830439;"Language Learning in Higher Education";journal;"2191611X, 21916128";"De Gruyter Mouton";No;No;0,211;Q3;12;32;72;1167;42;70;0,56;36,47;58,18;0;12;Germany;Western Europe;"De Gruyter Mouton";"2017-2024";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
598;21101039470;"Revista Interuniversitaria de Formacion del Profesorado";journal;"25303791, 02138646";"Asociacion Universitaria de Formacion del Profesorado (AUFOP)";Yes;Yes;0,211;Q3;10;45;119;1972;96;119;0,70;43,82;47,62;2;21;Spain;Western Europe;"Asociacion Universitaria de Formacion del Profesorado (AUFOP)";"2019-2024";"Cultural Studies (Q2); Education (Q3)";"Social Sciences"
599;21100872121;"Revista Portuguesa de Educacao";journal;"21830452, 08719187";"Center for Research in Education, Institute of Education of the University of Minho";Yes;Yes;0,211;Q3;6;44;87;1567;38;81;0,40;35,61;70,16;0;12;Portugal;Western Europe;"Center for Research in Education, Institute of Education of the University of Minho";"2018-2025";"Education (Q3)";"Social Sciences"
600;21101045770;"Nordic Journal of Studies in Policing";journal;"27037045";"Scandinavian University Press";Yes;Yes;0,205;Q4;5;13;29;519;18;23;0,62;39,92;35,14;1;3;Norway;Western Europe;"Scandinavian University Press";"2020-2024";"Law (Q2); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
601;21101023217;"Gifted Education International";journal;"20479077, 02614294";"SAGE Publications Ltd";No;No;0,204;Q4;21;32;51;836;31;38;0,79;26,13;53,45;1;11;United Kingdom;Western Europe;"SAGE Publications Ltd";"1982-2025";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
602;17966;"International Journal of Electrical Engineering and Education";journal;"20504578, 00207209";"SAGE Publications Inc.";No;No;0,203;Q4;31;24;158;744;225;158;1,46;31,00;14,00;0;7;United Kingdom;Western Europe;"SAGE Publications Inc.";"1963, 1965, 1967, 1969-1972, 1974-2024";"Education (Q4); Electrical and Electronic Engineering (Q4)";"Engineering; Social Sciences"
603;66262;"International Journal of Continuing Engineering Education and Life-Long Learning";journal;"15604624, 17415055";"Inderscience Enterprises Ltd";No;No;0,202;Q4;26;52;93;1135;132;91;1,43;21,83;50,54;0;17;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"1986, 1988, 1990-2025";"Engineering (miscellaneous) (Q3); Education (Q4); E-learning (Q4)";"Engineering; Social Sciences"
604;21101079130;"Advances in Laboratory Medicine";journal;"2628491X";"Walter de Gruyter GmbH";Yes;Yes;0,199;Q4;9;66;146;1811;81;117;0,55;27,44;61,07;3;17;Germany;Western Europe;"Walter de Gruyter GmbH";"2020-2025";"Medical Laboratory Technology (Q3); Education (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
605;21100940459;"Learning and Teaching in Higher Education: Gulf Perspectives";journal;"20775504";"Emerald Group Publishing Ltd.";Yes;Yes;0,199;Q4;13;12;18;449;20;16;1,58;37,42;38,10;0;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2019, 2021-2022, 2024";"Education (Q4)";"Social Sciences"
606;21100828959;"European Education";journal;"19447086, 10564934";"Routledge";No;No;0,198;Q4;23;12;59;601;37;57;0,48;50,08;66,67;2;7;United Kingdom;Western Europe;"Routledge";"1996-2013, 2015-2025";"Education (Q4)";"Social Sciences"
607;21101039812;"European Journal of Science and Mathematics Education";journal;"2301251X";"Bastas";No;No;0,198;Q4;9;35;42;1838;50;42;1,13;52,51;49,35;0;14;Cyprus;Western Europe;"Bastas";"2019-2025";"Education (Q4)";"Social Sciences"
608;19700194015;"Religion and Education";journal;"15507394, 19498381";"Taylor and Francis Ltd.";No;No;0,198;Q4;15;21;76;222;60;72;0,80;10,57;36,36;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Religious Studies (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
609;21100401096;"Africa Education Review";journal;"18146627, 17535921";"Taylor and Francis Ltd.";No;No;0,197;Q4;17;24;140;1138;108;138;0,54;47,42;39,66;3;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q4)";"Social Sciences"
610;21101037300;"Explorations in Media Ecology";journal;"15397785, 20480717";"Intellect Ltd.";No;No;0,195;Q4;5;29;116;956;18;87;0,19;32,97;31,82;0;5;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2024";"Cultural Studies (Q2); Education (Q4)";"Social Sciences"
611;21100860773;"Journal of Sport and Health Research";journal;"19896239";"Didactic Asociation Andalucia";Yes;No;0,195;Q4;13;52;173;2098;140;173;0,69;40,35;23,53;0;19;Spain;Western Europe;"Didactic Asociation Andalucia";"2018-2025";"Physical Therapy, Sports Therapy and Rehabilitation (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Orthopedics and Sports Medicine (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Psychology; Social Sciences"
612;21101044732;"E-Balonmano.com: Revista de Ciencias del Deporte";journal;"18857019";"Federacion Extremena de Balonmano, University of Extremadura";Yes;Yes;0,194;Q4;8;24;63;962;47;63;0,86;40,08;25,88;0;2;Spain;Western Europe;"Federacion Extremena de Balonmano, University of Extremadura";"2019-2025";"Social Sciences (miscellaneous) (Q3); Education (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Tourism, Leisure and Hospitality Management (Q4)";"Business, Management and Accounting; Health Professions; Social Sciences"
613;21100901047;"Pedagogia Social";journal;"19899742, 11391723";"Sociedad Iberoamericana de Pedagogia Social";Yes;Yes;0,194;Q4;8;26;86;1135;47;82;0,62;43,65;55,26;0;12;Spain;Western Europe;"Sociedad Iberoamericana de Pedagogia Social";"2018-2025";"Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
614;21100301415;"Journal of Language Teaching and Research";journal;"17984769, 20530684";"Academy Publication";No;No;0,193;Q4;23;153;405;4901;232;405;0,57;32,03;50,40;0;31;United Kingdom;Western Europe;"Academy Publication";"2014-2025";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
615;21100220465;"International Journal of Knowledge and Learning";journal;"17411017, 17411009";"Inderscience";No;No;0,192;Q4;24;25;41;1604;48;41;1,19;64,16;42,42;0;11;Switzerland;Western Europe;"Inderscience";"2005-2012, 2014-2025";"Education (Q4)";"Social Sciences"
616;21100201720;"Education Therapeutique du Patient";journal;"21000816, 21000808";"EDP Sciences";No;No;0,191;Q4;13;12;39;456;15;38;0,39;38,00;69,23;0;7;France;Western Europe;"EDP Sciences";"2009-2024";"Education (Q4); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
617;21100901465;"Generos";journal;"20143613";"Hipatia Editorial";Yes;Yes;0,191;Q4;7;12;37;519;22;37;0,71;43,25;72,73;0;11;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Gender Studies (Q3); Education (Q4)";"Social Sciences"
618;21100889438;"International Journal of Pluralism and Economics Education";journal;"17575656, 17575648";"Inderscience Enterprises Ltd";No;No;0,191;Q4;6;18;79;907;17;77;0,15;50,39;30,43;0;5;Switzerland;Western Europe;"Inderscience Enterprises Ltd";"2018-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Sociology and Political Science (Q3); Education (Q4)";"Economics, Econometrics and Finance; Social Sciences"
619;21100942398;"Emerald Emerging Markets Case Studies";journal;"20450621";"Emerald Group Publishing Ltd.";No;No;0,190;Q4;9;145;386;2142;87;386;0,22;14,77;49,21;0;74;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2025";"Business and International Management (Q4); Economics and Econometrics (Q4); Education (Q4); Finance (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
620;21100937992;"Journal of Classics Teaching";journal;"20586310";"Cambridge University Press";Yes;Yes;0,189;Q4;6;24;73;391;46;67;0,49;16,29;50,00;0;3;United Kingdom;Western Europe;"Cambridge University Press";"2019-2025";"Classics (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
621;21100281307;"Recherches en Didactiques des Sciences et des Technologies";journal;"21106460";"Institut National de Recherche Pedagogique";No;No;0,188;Q4;6;19;41;909;13;41;0,38;47,84;70,00;0;3;France;Western Europe;"Institut National de Recherche Pedagogique";"2011, 2013-2024";"Education (Q4)";"Social Sciences"
622;21100794697;"Journal of Spanish Language Teaching";journal;"23247800, 23247797";"Taylor and Francis Ltd.";No;No;0,187;Q4;17;12;43;655;34;41;0,81;54,58;60,87;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2025";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
623;19700194014;"Journal of Jewish Education";journal;"15244113, 1554611X";"Taylor and Francis Ltd.";No;No;0,183;Q4;14;17;71;616;30;54;0,51;36,24;43,75;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1929-1932, 1938-1945, 1949-1950, 1952-1956, 1958-1970, 1972-2025";"Religious Studies (Q1); Cultural Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
624;21101102056;"J-Reading";journal;"22814310, 22815694";"Edizioni Nuova Cultura";No;No;0,183;Q4;6;8;45;195;23;42;0,51;24,38;22,22;0;4;Italy;Western Europe;"Edizioni Nuova Cultura";"2020-2024";"Social Sciences (miscellaneous) (Q3); Urban Studies (Q3); Computers in Earth Sciences (Q4); Demography (Q4); Education (Q4); Geography, Planning and Development (Q4)";"Earth and Planetary Sciences; Social Sciences"
625;19700187704;"International Studies in Catholic Education";journal;"19422539, 19422547";"Routledge";No;No;0,181;Q4;13;15;53;437;13;46;0,09;29,13;33,33;1;3;United Kingdom;Western Europe;"Routledge";"2010-2025";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
626;21100396307;"International Journal of Education Economics and Development";journal;"17595673, 17595681";"Inderscience";No;No;0,180;Q4;10;23;66;1181;46;66;0,76;51,35;28,81;0;11;Switzerland;Western Europe;"Inderscience";"2011, 2014-2025";"Education (Q4)";"Social Sciences"
627;21101067151;"Adults Learning Mathematics International Journal";journal;"17441803";"Adults Learning Mathematics (ALM)";No;No;0,177;Q4;4;4;14;118;6;11;0,00;29,50;87,50;0;0;United Kingdom;Western Europe;"Adults Learning Mathematics (ALM)";"2019, 2021-2024";"Education (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Social Sciences"
628;21211;"Pharmacy Education (discontinued)";journal;"14772701, 15602214";"International Pharmaceutical Federation";No;No;0,176;Q4;21;183;284;4639;144;263;0,49;25,35;61,00;1;71;Netherlands;Western Europe;"International Pharmaceutical Federation";"1973-1978, 2002-2024";"Pharmaceutical Science (Q3); Pharmacy (Q3); Education (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
629;21100904692;"Translation and Translanguaging in Multilingual Contexts";journal;"23521813, 23521805";"John Benjamins Publishing Company";No;No;0,176;Q4;9;13;45;608;29;44;0,58;46,77;77,27;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Literature and Literary Theory (Q1); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
630;19700201438;"Journal of Research on Christian Education";journal;"19344945, 10656219";"Taylor and Francis Ltd.";No;No;0,175;Q4;14;16;56;813;13;51;0,24;50,81;43,75;0;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-1995, 1997-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
631;21100451311;"TECHNE";journal;"22390243";"Firenze University Press";Yes;No;0,173;Q4;14;69;250;830;75;241;0,34;12,03;60,00;0;32;Italy;Western Europe;"Firenze University Press";"2015-2024";"Architecture (Q3); Building and Construction (Q4); Education (Q4); Health (social science) (Q4)";"Engineering; Social Sciences"
632;21100406640;"Journal for Critical Education Policy Studies";journal;"17402743, 20510969";"Institute for Education Policy Studies";Yes;No;0,171;Q4;13;38;66;1789;36;65;0,39;47,08;54,39;0;19;United Kingdom;Western Europe;"Institute for Education Policy Studies";"2015-2024";"Education (Q4)";"Social Sciences"
633;21100206246;"Orientation Scolaire et Professionnelle";journal;"02496739, 21043795";"Inetop-Cnam";No;No;0,171;Q4;7;39;84;1247;21;77;0,31;31,97;63,49;0;8;France;Western Europe;"Inetop-Cnam";"2011-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
634;25234;"Perspectives on Global Development and Technology";journal;"15691497, 15691500";"Brill Academic Publishers";No;No;0,171;Q4;22;17;93;549;31;90;0,35;32,29;25,81;1;9;Netherlands;Western Europe;"Brill Academic Publishers";"2002-2024";"Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Development (Q4); Education (Q4); Geography, Planning and Development (Q4); Health (social science) (Q4)";"Social Sciences"
635;21100898309;"Tuning Journal for Higher Education";journal;"23863137, 23408170";"University of Deusto";Yes;Yes;0,169;Q4;7;27;44;1108;27;36;0,40;41,04;51,79;1;13;Spain;Western Europe;"University of Deusto";"2018-2024";"Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
636;21101023086;"Sport TK";journal;"22544070, 23408812";"Universidad de Murcia";Yes;No;0,168;Q4;10;121;128;2956;88;127;0,70;24,43;35,78;0;12;Spain;Western Europe;"Universidad de Murcia";"2019-2025";"Complementary and Manual Therapy (Q3); Education (Q4); Occupational Therapy (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
637;16800154746;"Histoire de l'Education";journal;"02216280";"Institut National de Recherche Pedagogique";No;No;0,166;Q4;9;16;17;886;3;16;0,13;55,38;58,82;0;5;France;Western Europe;"Institut National de Recherche Pedagogique";"2001-2024";"History and Philosophy of Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
638;21100218021;"Journal of Practice Teaching and Learning";journal;"17466113, 17595150";"Whiting and Birch";No;No;0,166;Q4;9;12;58;553;16;50;0,39;46,08;65,00;0;8;United Kingdom;Western Europe;"Whiting and Birch";"2009-2011, 2013-2014, 2017-2024";"Education (Q4); Health (social science) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
639;21101040617;"Teanga";journal;"25656325, 0332205X";"The Irish Association for Applied Linguistics";Yes;Yes;0,161;Q4;5;9;69;301;27;58;0,50;33,44;53,85;0;2;Ireland;Western Europe;"The Irish Association for Applied Linguistics";"2018-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
640;21100314715;"Theory and Practice in Language Studies";journal;"20530692, 17992591";"Academy Publication";No;No;0,161;Q4;27;322;648;9516;264;648;0,41;29,55;50,79;2;69;United Kingdom;Western Europe;"Academy Publication";"2011-2014, 2017-2025";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
641;21100922989;"Journal of Spiritual Formation and Soul Care";journal;"23281030, 19397909";"SAGE Publications Ltd";No;No;0,159;Q4;6;17;48;0;16;43;0,25;0,00;33,33;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2025";"History (Q2); Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
642;21100899503;"Transactional Analysis Journal";journal;"23295244, 03621537";"Taylor and Francis Ltd.";No;No;0,159;Q4;9;32;82;878;37;65;0,43;27,44;56,41;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Clinical Psychology (Q4); Decision Sciences (miscellaneous) (Q4); Developmental and Educational Psychology (Q4); Education (Q4); Psychiatry and Mental Health (Q4)";"Decision Sciences; Medicine; Psychology; Social Sciences"
643;21100898771;"Strategies";journal;"21683778, 08924562";"Taylor and Francis Ltd.";No;No;0,158;Q4;15;52;156;861;42;124;0,29;16,56;45,45;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Education (Q4); Orthopedics and Sports Medicine (Q4)";"Medicine; Social Sciences"
644;21101017026;"Athens Journal of Education";journal;"22417958";"Athens Institute for Education and Research";Yes;Yes;0,157;Q4;7;40;63;1910;32;62;0,51;47,75;43,28;0;17;Greece;Western Europe;"Athens Institute for Education and Research";"2019-2025";"Education (Q4)";"Social Sciences"
645;21100831449;"Italian Journal of Sociology of Education";journal;"20354983";"Padova University Press";Yes;Yes;0,157;Q4;9;31;121;1369;59;115;0,51;44,16;68,33;0;19;Italy;Western Europe;"Padova University Press";"2017-2024";"Social Sciences (miscellaneous) (Q3); Education (Q4)";"Social Sciences"
646;21100898040;"Childhood Education";journal;"00094056, 21620725";"Taylor and Francis Ltd.";No;No;0,154;Q4;31;63;181;39;79;148;0,43;0,62;68,09;13;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Developmental and Educational Psychology (Q4); Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Psychology; Social Sciences"
