Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
591;17600155045;"Staps";journal;"17821568, 0247106X";"Boeck Universite";No;No;0,163;-;12;29;87;1015;13;75;0,16;35,00;31,71;0;1;Belgium;Western Europe;"Boeck Universite";"2001-2022, 2024-2025";"Social Sciences (miscellaneous) (Q3); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
592;21100901465;"Generos";journal;"20143613";"Hipatia Editorial";Yes;Yes;0,160;Q4;7;12;25;622;15;25;0,60;51,83;76,00;1;11;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Gender Studies (Q3); Education (Q4)";"Social Sciences"
593;19700201438;"Journal of Research on Christian Education";journal;"19344945, 10656219";"Taylor and Francis Ltd.";No;No;0,159;Q4;14;19;52;740;7;46;0,09;38,95;34,15;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-1995, 1997-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
594;21100268400;"International Journal for Technology in Mathematics Education";journal;"17442710, 20452519";"Research Information Ltd";No;No;0,158;Q4;11;23;47;672;35;38;0,56;29,22;38,64;0;0;United Kingdom;Western Europe;"Research Information Ltd";"2012-2024";"Computational Theory and Mathematics (Q4); Computer Science Applications (Q4); Education (Q4)";"Computer Science; Social Sciences"
595;30058;"History of Education";journal;"14645130, 0046760X";"Routledge";No;No;0,157;Q4;26;42;137;0;72;130;0,44;0,00;53,19;0;13;United Kingdom;Western Europe;"Routledge";"1972-1997, 1999-2001, 2005-2025";"History and Philosophy of Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
596;21100220465;"International Journal of Knowledge and Learning";journal;"17411017, 17411009";"Inderscience";No;No;0,157;Q4;24;17;25;622;18;25;0,55;36,59;29,41;0;5;Switzerland;Western Europe;"Inderscience";"2005-2012, 2014-2025";"Education (Q4)";"Social Sciences"
597;27358;"New Review of Information Networking";journal;"13614576, 17407869";"Taylor and Francis Ltd.";No;No;0,156;Q4;16;8;23;175;21;23;0,60;21,88;20,00;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2008, 2010-2025";"Computer Networks and Communications (Q4); Education (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
598;21100463075;"International Journal of Chinese Education";journal;"22125868, 2212585X";"SAGE Publications Ltd";Yes;Yes;0,155;Q4;13;18;44;864;22;44;0,29;48,00;55,88;0;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012-2025";"Education (Q4)";"Social Sciences"
599;21100208058;"Bellaterra Journal of Teaching and Learning Language and Literature";journal;"20136196";"Universitat Autonoma de Barcelona";Yes;Yes;0,154;Q4;9;19;72;404;21;54;0,19;21,26;72,73;1;1;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2016-2024";"Literature and Literary Theory (Q1); Linguistics and Language (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
600;15285;"Zeitschrift fur Padagogik";journal;"00443247";"Verlag Julius Beltz GmbH";No;No;0,154;Q4;28;47;144;2048;55;141;0,37;43,57;50,00;0;0;Germany;Western Europe;"Verlag Julius Beltz GmbH";"1996-2024";"Education (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine; Social Sciences"
601;21100898040;"Childhood Education";journal;"00094056, 21620725";"Taylor and Francis Ltd.";No;No;0,152;Q4;31;58;224;35;85;173;0,38;0,60;90,77;15;9;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2025";"Developmental and Educational Psychology (Q4); Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Psychology; Social Sciences"
602;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,151;Q4;13;20;41;233;30;41;0,45;11,65;13,16;2;10;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2025";"Library and Information Sciences (Q3); Education (Q4)";"Social Sciences"
603;21100223145;"Journal of Music, Technology and Education";journal;"17527074, 17527066";"Intellect Ltd.";No;No;0,151;Q4;19;6;52;175;20;45;0,31;29,17;33,33;0;0;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2023";"Music (Q2); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
604;14000155883;"Revista Espanola de Linguistica Aplicada";journal;"22546774, 02132028";"John Benjamins Publishing Company";Yes;No;0,151;-;9;24;24;1177;13;24;0,54;49,04;78,05;0;0;Spain;Western Europe;"John Benjamins Publishing Company";"2009, 2014-2016, 2018-2024";"Linguistics and Language (Q3); E-learning (Q4)";"Social Sciences"
605;21100927251;"International Journal of Practice-Based Learning in Health and Social Care";journal;"20516223";"Coventry University";No;No;0,150;Q4;9;15;15;533;5;15;0,33;35,53;83,02;0;5;United Kingdom;Western Europe;"Coventry University";"2019-2024";"Education (Q4); Fundamentals and Skills (Q4); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Research and Theory (Q4)";"Health Professions; Medicine; Nursing; Social Sciences"
606;21100898309;"Tuning Journal for Higher Education";journal;"23863137, 23408170";"University of Deusto";Yes;Yes;0,150;Q4;7;13;26;309;11;23;0,42;23,77;47,62;0;6;Spain;Western Europe;"University of Deusto";"2018-2024";"Education (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Social Sciences"
607;21100831449;"Italian Journal of Sociology of Education";journal;"20354983";"Padova University Press";Yes;Yes;0,147;Q4;9;34;116;1734;59;108;0,31;51,00;67,80;0;20;Italy;Western Europe;"Padova University Press";"2017-2024";"Social Sciences (miscellaneous) (Q3); Education (Q4)";"Social Sciences"
608;12100155918;"Revista Lusofona de Educacao";journal;"1646401X, 16457250";"University of Lusophone Humanities and Technology";Yes;No;0,146;Q4;11;52;178;994;50;145;0,33;19,12;56,47;0;15;Portugal;Western Europe;"University of Lusophone Humanities and Technology";"2008-2025";"Education (Q4)";"Social Sciences"
609;21100830428;"Journal of Applied Linguistics and Professional Practice";journal;"20403666, 20403658";"Equinox Publishing Ltd";No;No;0,141;Q4;22;1;56;26;4;55;0,06;26,00;0,00;0;0;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2010-2020, 2022-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
610;21100206246;"Orientation Scolaire et Professionnelle";journal;"02496739, 21043795";"Inetop-Cnam";No;No;0,141;Q4;7;27;75;1195;6;67;0,08;44,26;55,17;0;9;France;Western Europe;"Inetop-Cnam";"2011-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
611;21100937992;"Journal of Classics Teaching";journal;"20586310";"Cambridge University Press";Yes;Yes;0,139;Q4;6;28;28;515;5;24;0,18;18,39;52,63;0;5;United Kingdom;Western Europe;"Cambridge University Press";"2019-2025";"Classics (Q1); Education (Q4)";"Arts and Humanities; Social Sciences"
612;25234;"Perspectives on Global Development and Technology";journal;"15691497, 15691500";"Brill Academic Publishers";No;No;0,138;Q4;22;35;100;1294;36;97;0,52;36,97;16,33;0;16;Netherlands;Western Europe;"Brill Academic Publishers";"2002-2024";"Political Science and International Relations (Q3); Development (Q4); Education (Q4); Geography, Planning and Development (Q4); Health (social science) (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
613;21100374322;"Synergies Europe";journal;"2260653X, 19516088";"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";Yes;Yes;0,138;Q4;3;13;38;193;5;36;0,14;14,85;73,33;0;2;France;Western Europe;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";"2013-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
614;21100899913;"Espacio, Tiempo y Educacion";journal;"23407263";"FahrenHouse";Yes;Yes;0,135;Q4;6;32;59;1113;14;55;0,24;34,78;45,71;0;8;Spain;Western Europe;"FahrenHouse";"2018-2023";"History (Q2); Philosophy (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
615;17300154984;"Revue d'Anthropologie des Connaissances";journal;"17605393";"Cairn France";Yes;Yes;0,133;Q4;17;3;125;149;32;125;0,24;49,67;50,00;0;1;France;Western Europe;"Cairn France";"2007-2020";"Anthropology (Q3); History and Philosophy of Science (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
616;21100896938;"Revista Fuentes";journal;"21727775";"Facultad de Ciencias de la Educacion";Yes;Yes;0,132;Q4;9;20;30;889;16;29;0,53;44,45;58,18;2;11;Spain;Western Europe;"Facultad de Ciencias de la Educacion";"2018-2025";"Developmental and Educational Psychology (Q4); Education (Q4); Sociology and Political Science (Q4)";"Psychology; Social Sciences"
617;21100823215;"Chinese as a Second Language Research";journal;"21932263, 21932271";"De Gruyter Mouton";No;No;0,130;Q4;6;11;39;511;4;39;0,08;46,45;62,50;0;2;Germany;Western Europe;"De Gruyter Mouton";"2017-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
618;19700172901;"Cadmo";journal;"19725019, 11225165";"FrancoAngeli";No;No;0,128;Q4;7;17;58;330;11;54;0,10;19,41;60,00;0;2;Italy;Western Europe;"FrancoAngeli";"2005-2024";"Education (Q4)";"Social Sciences"
619;18300156722;"Carrefours de l'Education";journal;"12623490";"Universite de Picardie (Jules Verne)";No;No;0,128;Q4;11;34;88;817;8;75;0,03;24,03;57,58;0;0;France;Western Europe;"Universite de Picardie (Jules Verne)";"2001-2007, 2009-2024";"Education (Q4)";"Social Sciences"
620;21100872121;"Revista Portuguesa de Educacao";journal;"21830452, 08719187";"Center for Research in Education, Institute of Education of the University of Minho";Yes;Yes;0,128;Q4;6;32;59;1054;11;54;0,19;32,94;67,14;0;11;Portugal;Western Europe;"Center for Research in Education, Institute of Education of the University of Minho";"2018-2025";"Education (Q4)";"Social Sciences"
621;21100933832;"Panta Rei";journal;"23868864, 11362464";"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";Yes;Yes;0,128;-;6;17;8;1605;4;8;0,50;94,41;50,00;0;5;Spain;Western Europe;"Centro de Estudios del Proximo Oriente y la Antiguedad Tardia";"2019-2024";"History (Q2); Anthropology (Q3); Archeology (arts and humanities) (Q3)";"Arts and Humanities; Social Sciences"
622;5600152864;"Education et Societes";journal;"1373847X, 17821428";"De Boeck Supérieur";No;No;0,127;Q4;15;12;67;409;19;67;0,13;34,08;56,25;1;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2024";"Education (Q4); Sociology and Political Science (Q4)";"Social Sciences"
623;18133;"Law Teacher";journal;"03069400, 19430353";"Taylor and Francis Ltd.";No;No;0,127;Q4;16;43;107;28;53;95;0,57;0,65;53,70;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Law (Q3); Education (Q4)";"Social Sciences"
624;21100943538;"Revista Internacional de Educacion para la Justicia Social";journal;"22543139";"Universidad Autonoma de Madrid";Yes;Yes;0,127;Q4;20;53;83;2468;51;80;0,79;46,57;59,85;0;47;Spain;Western Europe;"Universidad Autonoma de Madrid";"2012-2024";"Education (Q4); Sociology and Political Science (Q4)";"Social Sciences"
625;21100899503;"Transactional Analysis Journal";journal;"23295244, 03621537";"Taylor and Francis Ltd.";No;No;0,127;Q4;9;29;58;796;21;46;0,36;27,45;53,85;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Clinical Psychology (Q4); Decision Sciences (miscellaneous) (Q4); Developmental and Educational Psychology (Q4); Education (Q4); Psychiatry and Mental Health (Q4)";"Decision Sciences; Medicine; Psychology; Social Sciences"
626;19994;"Bulletin of Science, Technology and Society";journal;"02704676, 15524183";"SAGE Publications Inc.";No;No;0,125;Q4;32;5;27;224;21;27;0,38;44,80;25,00;0;4;United Kingdom;Western Europe;"SAGE Publications Inc.";"1982-1985, 1987-2005, 2012, 2014-2024";"Arts and Humanities (miscellaneous) (Q3); Education (Q4); History and Philosophy of Science (Q4); Management of Technology and Innovation (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
627;21100891039;"Erudition and the Republic of Letters";journal;"24055050, 24055069";"Brill Academic Publishers";No;No;0,125;Q4;6;12;39;811;9;39;0,17;67,58;28,57;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2016-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Communication (Q4); Education (Q4)";"Arts and Humanities; Social Sciences"
628;15321;"Paedagogica Historica";journal;"1477674X, 00309230";"Taylor and Francis Ltd.";No;No;0,124;Q4;25;52;149;0;47;142;0,28;0,00;52,31;4;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961-1985, 1990-1999, 2001-2004, 2006-2025";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
629;5600155562;"Sciences de l'Education pour l'Ere Nouvelle";journal;"22593764, 07559593";"Centre d'Etudes et de Recherche en Sciences de l'Education (CERSE)";No;No;0,123;Q4;5;21;52;650;6;44;0,06;30,95;57,89;1;5;France;Western Europe;"Centre d'Etudes et de Recherche en Sciences de l'Education (CERSE)";"2011, 2013-2022, 2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
630;21100901214;"Writing and Pedagogy";journal;"17565847, 17565839";"Equinox Publishing Ltd";No;No;0,122;Q4;6;19;34;918;10;31;0,29;48,32;65,85;0;4;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2018-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
631;21100942113;"Nordic Journal of Educational History";journal;"20019076, 20017766";"University of UMEA";Yes;Yes;0,121;Q4;5;11;12;695;2;10;0,17;63,18;11,11;0;5;Sweden;Western Europe;"University of UMEA";"2019-2025";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
632;21100218021;"Journal of Practice Teaching and Learning";journal;"17466113, 17595150";"Whiting and Birch";No;No;0,120;Q4;9;12;44;324;4;39;0,06;27,00;73,33;0;1;United Kingdom;Western Europe;"Whiting and Birch";"2009-2011, 2013-2014, 2017-2024";"Education (Q4); Health (social science) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
633;16200154727;"Revue Francaise de Pedagogie";journal;"05567807";"Institut National de Recherche Pedagogique";No;No;0,120;Q4;23;30;64;765;8;63;0,11;25,50;41,67;0;1;France;Western Europe;"Institut National de Recherche Pedagogique";"2002-2024";"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
634;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,117;Q4;9;33;48;467;16;38;0,43;14,15;69,23;0;4;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2024";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
635;21100896480;"Education et Didactique";journal;"21114838, 19563485";"Presses Universitaires de Rennes";No;No;0,114;Q4;5;35;40;1442;8;27;0,20;41,20;71,43;0;7;France;Western Europe;"Presses Universitaires de Rennes";"2018-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Psychology; Social Sciences"
636;27887;"Horizons";journal;"03609669";"Cambridge University Press";No;No;0,114;Q4;9;19;65;633;10;46;0,16;33,32;25,00;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1970, 1974-2024";"Religious Studies (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
637;19325;"Arab Gulf Journal of Scientific Research";journal;"25360051, 19859899";"Emerald Publishing";No;No;0,114;-;16;36;28;549;2;28;0,00;15,25;58,11;0;20;United Kingdom;Western Europe;"Emerald Publishing";"1983-2024";"Agronomy and Crop Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Water Science and Technology (Q4)";"Agricultural and Biological Sciences; Environmental Science"
638;17600155215;"Spirale";journal;"12784699";"Editions Eres";No;No;0,112;Q4;7;125;278;668;7;265;0,01;5,34;70,71;0;1;France;Western Europe;"Editions Eres";"2001-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Health (social science) (Q4)";"Psychology; Social Sciences"
639;21100203708;"Tidsskriftet FoU i Praksis";journal;"18906990, 15046893";"Akademika Forlag";Yes;No;0,112;Q4;4;0;29;0;5;24;0,06;0,00;0,00;0;0;Norway;Western Europe;"Akademika Forlag";"2011-2014, 2016-2018";"Education (Q4)";"Social Sciences"
640;7200153128;"Zeitschrift fur Evaluation";journal;"16195515";"Waxmann Verlag GmbH";No;No;0,112;Q4;8;25;84;482;5;33;0,06;19,28;60,00;2;1;Germany;Western Europe;"Waxmann Verlag GmbH";"2006-2013, 2015-2024";"Applied Psychology (Q4); Communication (Q4); Education (Q4); Social Sciences (miscellaneous) (Q4); Statistics and Probability (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Mathematics; Psychology; Social Sciences"
641;28859;"Gymnasium";journal;"03425231";"Universitaetsverlag Winter GmbH";Yes;No;0,111;Q4;6;24;60;1236;6;58;0,05;51,50;13,64;0;0;Germany;Western Europe;"Universitaetsverlag Winter GmbH";"1970, 1976, 2009-2024";"Classics (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
642;21100281307;"Recherches en Didactiques des Sciences et des Technologies";journal;"21106460";"Institut National de Recherche Pedagogique";No;No;0,111;Q4;6;18;43;916;5;43;0,10;50,89;51,61;0;4;France;Western Europe;"Institut National de Recherche Pedagogique";"2011, 2013-2024";"Education (Q4)";"Social Sciences"
643;21100838570;"Academia (Greece)";journal;"22411402";"Higher Education Policy Network";Yes;Yes;0,110;Q4;5;33;84;1155;3;76;0,03;35,00;37,93;0;13;Greece;Western Europe;"Higher Education Policy Network";"2017-2025";"Education (Q4)";"Social Sciences"
644;16300154715;"Journal of Architectural Education";journal;"10464883, 1531314X";"Taylor and Francis Ltd.";No;No;0,110;Q4;27;50;140;20;13;98;0,06;0,40;65,15;1;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-1971, 1973-2024";"Visual Arts and Performing Arts (Q3); Architecture (Q4); Education (Q4)";"Arts and Humanities; Engineering; Social Sciences"
645;21100305345;"Encyclopaideia";journal;"18258670, 1590492X";"Bononia University Press";Yes;Yes;0,108;Q4;9;29;55;871;15;51;0,37;30,03;58,06;0;11;Italy;Western Europe;"Bononia University Press";"2013-2024";"Education (Q4); E-learning (Q4)";"Social Sciences"
646;21100935002;"Revista Espanola de Educacion Comparada";journal;"11378654, 21745382";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,108;Q4;10;22;19;958;2;17;0,11;43,55;45,45;0;13;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"Education (Q4)";"Social Sciences"
647;21100922989;"Journal of Spiritual Formation and Soul Care";journal;"23281030, 19397909";"SAGE Publications Ltd";No;No;0,106;Q4;6;19;72;0;6;64;0,13;0,00;16,67;0;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2025";"History (Q3); Religious Studies (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
648;19900192618;"History of Education and Children's Literature";journal;"19711093, 19711131";"eum - Edizioni Universita di Macerata";No;No;0,104;Q4;7;88;217;0;12;217;0,05;0,00;59,81;0;13;Italy;Western Europe;"eum - Edizioni Universita di Macerata";"2011-2024";"Education (Q4); History and Philosophy of Science (Q4)";"Arts and Humanities; Social Sciences"
649;21100889438;"International Journal of Pluralism and Economics Education";journal;"17575656, 17575648";"Inderscience Enterprises Ltd";No;No;0,104;Q4;6;31;51;945;8;50;0,16;30,48;21,62;0;11;Switzerland;Western Europe;"Inderscience Enterprises Ltd";"2018-2024";"Economics, Econometrics and Finance (miscellaneous) (Q4); Education (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Social Sciences"
650;21100201720;"Education Therapeutique du Patient";journal;"21000816, 21000808";"EDP Sciences";No;No;0,103;Q4;13;16;44;26;12;42;0,21;1,63;58,82;0;6;France;Western Europe;"EDP Sciences";"2009-2024";"Education (Q4); Public Health, Environmental and Occupational Health (Q4)";"Medicine; Social Sciences"
651;21100792099;"International Sports Studies";journal;"14430770";"";No;No;0,103;Q4;6;19;28;472;3;24;0,11;24,84;25,71;0;5;Spain;Western Europe;"";"2016-2024";"Applied Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
652;21100940459;"Learning and Teaching in Higher Education: Gulf Perspectives";journal;"20775504";"Emerald Group Publishing Ltd.";Yes;Yes;0,103;Q4;13;0;29;0;9;26;0,11;0,00;0,00;0;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2019, 2021-2022, 2024";"Education (Q4)";"Social Sciences"
653;21100936375;"Policy and Practice";journal;"1748135X, 20534272";"Centre for Global Education";Yes;Yes;0,103;Q4;5;28;11;612;1;8;0,09;21,86;62,50;0;13;United Kingdom;Western Europe;"Centre for Global Education";"2019-2024";"Education (Q4)";"Social Sciences"
654;21575;"Zeitschrift fur Padagogik (Beiheft)";journal;"05142717";"Verlag Julius Beltz GmbH";No;No;0,103;Q4;14;19;34;659;4;34;0,17;34,68;47,37;0;13;Germany;Western Europe;"Verlag Julius Beltz GmbH";"2002-2005, 2007-2024";"Education (Q4)";"Social Sciences"
655;21100944570;"Boletim de Estudos Classicos";journal;"21837260, 08722110";"Universidade de Coimbra";Yes;Yes;0,102;Q4;1;14;13;229;0;11;0,00;16,36;38,89;0;0;Portugal;Western Europe;"Universidade de Coimbra";"2018-2024";"Classics (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
656;21100914970;"Annali di Storia delle Universita Italiane";journal;"11278250";"Societa Editrice Il Mulino";No;No;0,101;Q4;2;28;42;1477;2;40;0,05;52,75;56,67;0;4;Italy;Western Europe;"Societa Editrice Il Mulino";"2018-2024";"Education (Q4); History (Q4)";"Arts and Humanities; Social Sciences"
657;21100935279;"Caracteres";journal;"22544496";"Editorial Delirio";Yes;Yes;0,101;Q4;3;0;31;0;0;30;0,00;0,00;0,00;0;0;Spain;Western Europe;"Editorial Delirio";"2019";"Arts and Humanities (miscellaneous) (Q4); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
658;21100945816;"CASE Journal";journal;"15449106";"Emerald Group Publishing Ltd.";No;No;0,101;Q4;4;34;47;331;3;40;0,07;9,74;46,15;0;14;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2006, 2009, 2012, 2017-2025";"Business, Management and Accounting (miscellaneous) (Q4); Education (Q4)";"Business, Management and Accounting; Social Sciences"
659;16800154746;"Histoire de l'Education";journal;"02216280";"Institut National de Recherche Pedagogique";No;No;0,101;Q4;9;11;30;627;5;30;0,05;57,00;30,77;1;2;France;Western Europe;"Institut National de Recherche Pedagogique";"2001-2024";"Education (Q4); History and Philosophy of Science (Q4)";"Arts and Humanities; Social Sciences"
660;21100856796;"International Journal of Research on History Didactics, History Education, and History Culture (JHEC): Yearbook of the International Society for History Didactics (ISHD)";journal;"27498573, 25671014";"Wochenschau Verland";No;No;0,101;Q4;4;11;40;438;7;33;0,18;39,82;42,86;0;3;Germany;Western Europe;"Wochenschau Verland";"2015-2022";"Education (Q4); History (Q4)";"Arts and Humanities; Social Sciences"
661;21100921057;"Ricerche di Pedagogia e Didattica";journal;"19702221";"University of Bologna";Yes;Yes;0,101;Q4;6;20;32;770;3;31;0,09;38,50;77,42;0;11;Italy;Western Europe;"University of Bologna";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
662;5100152201;"Education in Chemistry";journal;"00131350";"Royal Society of Chemistry";No;No;0,100;Q4;9;116;310;31;0;102;0,00;0,27;45,16;0;4;United Kingdom;Western Europe;"Royal Society of Chemistry";"1974-1975, 1978-1979, 1984-1986, 1989, 2006-2022";"Chemistry (miscellaneous) (Q4); Education (Q4)";"Chemistry; Social Sciences"
663;21100293216;"Recherche et Formation";journal;"09881824";"Institut National de Recherche Pedagogique";No;No;0,100;Q4;9;28;80;595;9;71;0,06;21,25;31,43;0;11;France;Western Europe;"Institut National de Recherche Pedagogique";"2011-2021";"Education (Q4)";"Social Sciences"
664;21100199532;"Recherche et Pratiques Pedagogiques en Langues de Specialite - Cahiers de l'APLIUT";journal;"21195242, 22575405";"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";Yes;No;0,100;Q4;8;0;77;0;4;75;0,04;0,00;0,00;0;0;France;Western Europe;"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";"2011-2019, 2021-2024";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
665;21101041610;"Acta Didactica Norden";journal;"25358219";"Universitetet i Oslo";Yes;Yes;;-;8;57;26;2647;11;24;0,42;46,44;50,50;9;8;Norway;Western Europe;"Universitetet i Oslo";"2020-2024";"Education";"Social Sciences"
666;21101045282;"Acta Innovations";journal;"23005599";"Rotherham Academic Press Ltd";Yes;No;;-;15;24;97;949;52;97;0,56;39,54;63,16;0;18;United Kingdom;Western Europe;"Rotherham Academic Press Ltd";"2013-2025";"Energy (miscellaneous); Environmental Engineering; Renewable Energy, Sustainability and the Environment";"Energy; Environmental Science"
667;21101079130;"Advances in Laboratory Medicine";journal;"2628491X";"Walter de Gruyter GmbH";Yes;Yes;;-;9;70;0;1909;0;0;0,00;27,27;64,83;1;23;Germany;Western Europe;"Walter de Gruyter GmbH";"2020-2025";"Education; Medical Laboratory Technology; Medicine (miscellaneous)";"Health Professions; Medicine; Social Sciences"
668;21101030459;"Advances in Medical Education and Practice";journal;"11797258";"Dove Medical Press Ltd.";Yes;No;;-;47;152;418;3555;622;305;1,19;23,39;37,67;0;53;United Kingdom;Western Europe;"Dove Medical Press Ltd.";"2010-2025";"Education";"Social Sciences"
669;21101071122;"Anales de Filologia Francesa";journal;"02132958, 19894678";"Universidad de Murcia";Yes;Yes;;-;2;36;3;1116;0;3;0,00;31,00;66,67;0;4;Spain;Western Europe;"Universidad de Murcia";"2019-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
670;21101044706;"Archivio Antropologico Mediterraneo";journal;"20383215";"University of Palermo - Department of Culture and Societies";Yes;Yes;;-;6;28;20;882;3;18;0,15;31,50;72,00;0;14;Italy;Western Europe;"University of Palermo - Department of Culture and Societies";"2019-2024";"Anthropology; Education; Gender Studies; Urban Studies";"Social Sciences"
671;21101052816;"Arteterapia";journal;"19888309, 18866190";"Universidad Complutense Madrid";Yes;Yes;;-;3;23;16;427;3;16;0,19;18,57;70,00;0;4;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2025";"Applied Psychology; Arts and Humanities (miscellaneous); Clinical Psychology; Education; Rehabilitation";"Arts and Humanities; Medicine; Psychology; Social Sciences"
672;21101077305;"Asian Association of Open Universities Journal";journal;"24146994, 18583431";"Emerald Group Publishing Ltd.";Yes;Yes;;-;21;25;43;1023;104;43;2,00;40,92;42,37;0;17;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2005-2006, 2008-2025";"Education; Social Sciences (miscellaneous)";"Social Sciences"
