Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
624;5600155562;"Sciences de l'Education pour l'Ere Nouvelle";journal;"22593764, 07559593";"Centre d'Etudes et de Recherche en Sciences de l'Education (CERSE)";No;No;0,163;Q4;5;27;54;725;13;45;0,21;26,85;57,89;0;8;France;Western Europe;"Centre d'Etudes et de Recherche en Sciences de l'Education (CERSE)";"2011, 2013-2022, 2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
625;21100451311;"TECHNE";journal;"22390243";"Firenze University Press";Yes;No;0,162;Q4;14;111;254;1739;102;239;0,24;15,67;51,24;0;44;Italy;Western Europe;"Firenze University Press";"2015-2024";"Architecture (Q3); Building and Construction (Q4); Education (Q4); Health (social science) (Q4)";"Engineering; Social Sciences"
626;21101040617;"Teanga";journal;"25656325, 0332205X";"The Irish Association for Applied Linguistics";Yes;Yes;0,161;Q4;5;21;60;809;15;49;0,25;38,52;60,61;1;8;Ireland;Western Europe;"The Irish Association for Applied Linguistics";"2018-2024";"Linguistics and Language (Q2); Education (Q4)";"Social Sciences"
627;21101017026;"Athens Journal of Education";journal;"22417958";"Athens Institute for Education and Research";Yes;Yes;0,160;Q4;7;21;42;883;26;42;0,62;42,05;45,95;0;6;Greece;Western Europe;"Athens Institute for Education and Research";"2019-2025";"Education (Q4)";"Social Sciences"
628;21101045770;"Nordic Journal of Studies in Policing";journal;"27037045";"Scandinavian University Press";Yes;Yes;0,160;Q4;5;7;22;451;4;17;0,18;64,43;43,75;0;3;Norway;Western Europe;"Scandinavian University Press";"2020-2024";"Law (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
629;21211;"Pharmacy Education (discontinued)";journal;"14772701, 15602214";"International Pharmaceutical Federation";No;No;0,159;Q4;21;135;182;3364;80;161;0,44;24,92;55,68;0;48;Netherlands;Western Europe;"International Pharmaceutical Federation";"1973-1978, 2002-2024";"Pharmaceutical Science (Q3); Pharmacy (Q3); Education (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
630;21100281307;"Recherches en Didactiques des Sciences et des Technologies";journal;"21106460";"Institut National de Recherche Pedagogique";No;No;0,158;Q4;6;8;47;315;6;47;0,06;39,38;52,00;0;2;France;Western Europe;"Institut National de Recherche Pedagogique";"2011, 2013-2024";"Education (Q4)";"Social Sciences"
631;21100830428;"Journal of Applied Linguistics and Professional Practice";journal;"20403666, 20403658";"Equinox Publishing Ltd";No;No;0,154;Q4;22;0;33;0;7;33;0,32;0,00;0,00;0;0;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2010-2020, 2022-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
632;21100901214;"Writing and Pedagogy";journal;"17565847, 17565839";"Equinox Publishing Ltd";No;No;0,152;Q4;6;10;53;553;25;50;0,28;55,30;64,29;1;4;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2018-2023";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
633;18700156707;"Teaching Theology and Religion";journal;"13684868, 14679647";"Wiley-Blackwell Publishing Ltd";No;No;0,151;Q4;15;26;122;488;32;87;0,21;18,77;50,00;0;3;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2009-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
634;21100314715;"Theory and Practice in Language Studies";journal;"20530692, 17992591";"Academy Publication";No;No;0,151;Q4;27;212;436;5230;136;436;0,31;24,67;45,89;0;36;United Kingdom;Western Europe;"Academy Publication";"2011-2014, 2017-2025";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
635;18133;"Law Teacher";journal;"03069400, 19430353";"Taylor and Francis Ltd.";No;No;0,150;Q4;16;38;117;0;36;106;0,33;0,00;56,14;2;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1967-2025";"Law (Q3); Education (Q4)";"Social Sciences"
636;15321;"Paedagogica Historica";journal;"1477674X, 00309230";"Taylor and Francis Ltd.";No;No;0,150;Q4;25;46;148;0;72;142;0,42;0,00;59,02;1;23;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961-1985, 1990-1999, 2001-2004, 2006-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
637;21100823215;"Chinese as a Second Language Research";journal;"21932263, 21932271";"De Gruyter Mouton";No;No;0,149;Q4;6;12;36;515;14;36;0,26;42,92;52,38;0;2;Germany;Western Europe;"De Gruyter Mouton";"2017-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
638;21100920036;"Artseduca";journal;"22540709";"Artseduca";Yes;No;0,148;Q4;5;48;98;1239;20;80;0,20;25,81;53,01;0;12;Spain;Western Europe;"Artseduca";"2019-2025";"Arts and Humanities (miscellaneous) (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
639;18300156722;"Carrefours de l'Education";journal;"12623490";"Universite de Picardie (Jules Verne)";No;No;0,146;Q4;11;29;106;1059;25;85;0,19;36,52;40,48;0;0;France;Western Europe;"Universite de Picardie (Jules Verne)";"2001-2007, 2009-2024";"Education (Q4)";"Social Sciences"
640;17600155045;"Staps";journal;"17821568, 0247106X";"Boeck Universite";No;No;0,146;-;12;21;97;1032;14;84;0,20;49,14;34,15;0;7;Belgium;Western Europe;"Boeck Universite";"2001-2022, 2024-2025";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Social Sciences (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
641;27358;"New Review of Information Networking";journal;"13614576, 17407869";"Taylor and Francis Ltd.";No;No;0,145;Q4;16;7;23;165;21;23;1,19;23,57;40,00;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2008, 2010-2025";"Computer Networks and Communications (Q4); Education (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
642;66262;"International Journal of Continuing Engineering Education and Life-Long Learning";journal;"15604624, 17415055";"Inderscience Enterprises Ltd";No;No;0,142;Q4;26;35;82;654;69;78;0,97;18,69;32,14;0;8;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"1986, 1988, 1990-2025";"Education (Q4); E-learning (Q4); Engineering (miscellaneous) (Q4)";"Engineering; Social Sciences"
643;21100904692;"Translation and Translanguaging in Multilingual Contexts";journal;"23521813, 23521805";"John Benjamins Publishing Company";No;No;0,142;Q4;9;15;30;731;10;29;0,33;48,73;69,23;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Literature and Literary Theory (Q1); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
644;21101037300;"Explorations in Media Ecology";journal;"15397785, 20480717";"Intellect Ltd.";No;No;0,141;Q4;5;39;77;1067;21;59;0,27;27,36;48,39;0;5;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2024";"Cultural Studies (Q2); Education (Q4)";"Social Sciences"
645;21100942113;"Nordic Journal of Educational History";journal;"20019076, 20017766";"University of UMEA";Yes;Yes;0,141;Q4;5;11;23;996;7;19;0,30;90,55;40,00;0;4;Sweden;Western Europe;"University of UMEA";"2019-2025";"History (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
646;21101023086;"Sport TK";journal;"22544070, 23408812";"Universidad de Murcia";Yes;No;0,140;Q4;10;31;97;1056;55;96;0,57;34,06;29,79;0;5;Spain;Western Europe;"Universidad de Murcia";"2019-2025";"Complementary and Manual Therapy (Q4); Education (Q4); Occupational Therapy (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine; Social Sciences"
647;21100899913;"Espacio, Tiempo y Educacion";journal;"23407263";"FahrenHouse";Yes;Yes;0,136;Q4;6;29;91;1500;42;84;0,52;51,72;48,65;0;8;Spain;Western Europe;"FahrenHouse";"2018-2023";"History (Q2); Philosophy (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
648;21100858125;"Medical Writing";journal;"20474814, 20474806";"European Medical Writers Association";No;No;0,136;Q4;7;57;163;701;19;149;0,13;12,30;77,78;0;9;United Kingdom;Western Europe;"European Medical Writers Association";"2016-2024";"Medical Terminology (Q2); Education (Q4); Health Informatics (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
649;21100921057;"Ricerche di Pedagogia e Didattica";journal;"19702221";"University of Bologna";Yes;Yes;0,135;Q4;6;38;52;1641;17;50;0,33;43,18;77,97;0;11;Italy;Western Europe;"University of Bologna";"2019-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
650;21100208058;"Bellaterra Journal of Teaching and Learning Language and Literature";journal;"20136196";"Universitat Autonoma de Barcelona";Yes;Yes;0,134;Q4;9;28;66;895;13;53;0,26;31,96;61,11;0;7;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2016-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
651;19900191811;"Youth Theatre Journal";journal;"08929092, 19484798";"Taylor and Francis Ltd.";No;No;0,134;Q4;14;13;46;321;17;39;0,26;24,69;68,75;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2024";"Visual Arts and Performing Arts (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
652;5700157895;"Enfance";journal;"00137545";"Presses Universitaires de France";Yes;No;0,132;Q4;16;36;98;1687;28;90;0,25;46,86;61,25;4;10;France;Western Europe;"Presses Universitaires de France";"1949-1953, 2002-2024";"Arts and Humanities (miscellaneous) (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Health (social science) (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
653;5800207412;"Journal of Intercultural Communication";journal;"14041634";"Immigrant Institutet";No;No;0,132;-;12;21;63;969;25;63;0,38;46,14;55,26;0;4;Sweden;Western Europe;"Immigrant Institutet";"2011-2024";"Cultural Studies (Q3); Communication (Q4)";"Social Sciences"
654;21100922989;"Journal of Spiritual Formation and Soul Care";journal;"23281030, 19397909";"SAGE Publications Ltd";No;No;0,130;Q4;6;13;57;113;6;48;0,14;8,69;21,43;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"2008-2025";"History (Q2); Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
655;21101032113;"Nordisk Tidsskrift for Utdanning og Praksis";journal;"25357697";"Cappelen Damm Akademisk";Yes;No;0,130;Q4;5;16;39;640;8;36;0,21;40,00;89,66;0;3;Norway;Western Europe;"Cappelen Damm Akademisk";"2019-2025";"Education (Q4)";"Social Sciences"
656;19700201438;"Journal of Research on Christian Education";journal;"19344945, 10656219";"Taylor and Francis Ltd.";No;No;0,129;Q4;14;19;53;915;10;48;0,14;48,16;34,48;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-1995, 1997-2024";"Religious Studies (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
657;19700172901;"Cadmo";journal;"19725019, 11225165";"FrancoAngeli";No;No;0,128;Q4;7;16;56;456;14;52;0,13;28,50;59,26;0;1;Italy;Western Europe;"FrancoAngeli";"2005-2024";"Education (Q4)";"Social Sciences"
658;21100940459;"Learning and Teaching in Higher Education: Gulf Perspectives";journal;"20775504";"Emerald Group Publishing Ltd.";Yes;Yes;0,128;Q4;13;12;18;361;3;15;0,33;30,08;38,46;0;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2019, 2021-2022, 2024";"Education (Q4)";"Social Sciences"
659;21100396307;"International Journal of Education Economics and Development";journal;"17595673, 17595681";"Inderscience";No;No;0,127;Q4;10;23;68;1193;35;67;0,35;51,87;29,51;0;12;Switzerland;Western Europe;"Inderscience";"2011, 2014-2025";"Education (Q4)";"Social Sciences"
660;21101023096;"Revista de Investigacion en Educacion";journal;"21723427, 16975200";"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";No;Yes;0,126;Q4;4;13;21;562;7;21;0,33;43,23;48,28;0;4;Spain;Western Europe;"Universidade de Vigo - Facultad de Ciencias de la Educacion y del Deporte";"2019-2024";"Education (Q4)";"Social Sciences"
661;7200153128;"Zeitschrift fur Evaluation";journal;"16195515";"Waxmann Verlag GmbH";No;No;0,126;Q4;8;25;56;602;10;38;0,17;24,08;60,47;1;4;Germany;Western Europe;"Waxmann Verlag GmbH";"2006-2013, 2015-2024";"Applied Psychology (Q4); Communication (Q4); Education (Q4); Social Sciences (miscellaneous) (Q4); Statistics and Probability (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Mathematics; Psychology; Social Sciences"
662;27887;"Horizons";journal;"03609669";"Cambridge University Press";No;No;0,125;Q4;9;17;64;619;6;49;0,11;36,41;14,29;1;3;United Kingdom;Western Europe;"Cambridge University Press";"1970, 1974-2024";"Religious Studies (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
663;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,125;Q4;9;19;61;317;12;49;0,24;16,68;62,50;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2024";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
664;21100206246;"Orientation Scolaire et Professionnelle";journal;"02496739, 21043795";"Inetop-Cnam";No;No;0,125;Q4;7;32;78;1085;9;72;0,15;33,91;73,33;0;9;France;Western Europe;"Inetop-Cnam";"2011-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
665;21100891039;"Erudition and the Republic of Letters";journal;"24055050, 24055069";"Brill Academic Publishers";No;No;0,123;Q4;6;10;41;707;9;41;0,24;70,70;20,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2016-2024";"Literature and Literary Theory (Q2); History (Q3); Linguistics and Language (Q3); Communication (Q4); Education (Q4); History and Philosophy of Science (Q4)";"Arts and Humanities; Social Sciences"
666;28859;"Gymnasium";journal;"03425231";"Universitaetsverlag Winter GmbH";Yes;No;0,123;Q4;6;23;65;1074;13;63;0,13;46,70;38,10;0;2;Germany;Western Europe;"Universitaetsverlag Winter GmbH";"1970, 1976, 2009-2024";"Classics (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
667;21101000285;"Historia y Memoria de la Educacion";journal;"24440043";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,123;Q4;5;63;81;2331;18;79;0,22;37,00;29,11;0;29;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2019-2025";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
668;21100937992;"Journal of Classics Teaching";journal;"20586310";"Cambridge University Press";Yes;Yes;0,123;Q4;6;17;56;224;19;52;0,34;13,18;56,00;0;1;United Kingdom;Western Europe;"Cambridge University Press";"2019-2025";"Classics (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
669;21100293216;"Recherche et Formation";journal;"09881824";"Institut National de Recherche Pedagogique";No;No;0,123;Q4;9;36;79;780;8;71;0,02;21,67;50,00;0;6;France;Western Europe;"Institut National de Recherche Pedagogique";"2011-2021";"Education (Q4)";"Social Sciences"
670;19994;"Bulletin of Science, Technology and Society";journal;"02704676, 15524183";"SAGE Publications Inc.";No;No;0,122;Q4;32;10;13;685;9;13;0,44;68,50;26,09;0;5;United Kingdom;Western Europe;"SAGE Publications Inc.";"1982-1985, 1987-2005, 2012, 2014-2024";"Arts and Humanities (miscellaneous) (Q3); Education (Q4); History and Philosophy of Science (Q4); Management of Technology and Innovation (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
671;21100305345;"Encyclopaideia";journal;"18258670, 1590492X";"Bononia University Press";Yes;Yes;0,121;Q4;9;33;64;1085;12;57;0,24;32,88;67,27;1;7;Italy;Western Europe;"Bononia University Press";"2013-2024";"Education (Q4); E-learning (Q4)";"Social Sciences"
672;19900192618;"History of Education and Children's Literature";journal;"19711093, 19711131";"eum - Edizioni Universita di Macerata";No;No;0,121;Q4;7;73;238;95;33;238;0,09;1,30;52,44;0;13;Italy;Western Europe;"eum - Edizioni Universita di Macerata";"2011-2024";"Education (Q4); History and Philosophy of Science (Q4)";"Arts and Humanities; Social Sciences"
673;21100199532;"Recherche et Pratiques Pedagogiques en Langues de Specialite - Cahiers de l'APLIUT";journal;"21195242, 22575405";"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";Yes;No;0,115;Q4;8;37;53;684;8;51;0,13;18,49;68,18;0;7;France;Western Europe;"Association des Professeurs de Langues des Instituts Universitaires de Technologie (APLIUT)";"2011-2019, 2021-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
674;21100838570;"Academia (Greece)";journal;"22411402";"Higher Education Policy Network";Yes;Yes;0,114;Q4;5;26;101;1012;10;94;0,16;38,92;34,78;0;8;Greece;Western Europe;"Higher Education Policy Network";"2017-2025";"Education (Q4)";"Social Sciences"
675;5800215128;"Deutsch als Fremdsprache";journal;"00119741";"Langenscheidt";No;No;0,113;Q4;4;19;54;530;6;46;0,08;27,89;66,67;0;1;Germany;Western Europe;"Langenscheidt";"2013, 2017-2024";"Linguistics and Language (Q3); Education (Q4)";"Social Sciences"
676;21100945816;"CASE Journal";journal;"15449106";"Emerald Group Publishing Ltd.";No;No;0,111;Q4;4;37;80;640;15;73;0,20;17,30;59,72;0;19;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2006, 2009, 2012, 2017-2025";"Business, Management and Accounting (miscellaneous) (Q4); Education (Q4)";"Business, Management and Accounting; Social Sciences"
677;21100374322;"Synergies Europe";journal;"2260653X, 19516088";"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";Yes;Yes;0,111;Q4;3;18;41;352;12;40;0,44;19,56;76,19;0;2;France;Western Europe;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";"2013-2023";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
678;21100301415;"Journal of Language Teaching and Research";journal;"17984769, 20530684";"Academy Publication";No;No;0,110;Q4;23;122;446;3624;167;446;0,30;29,70;51,56;0;23;United Kingdom;Western Europe;"Academy Publication";"2014-2025";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
679;17600155215;"Spirale";journal;"12784699";"Editions Eres";No;No;0,110;Q4;7;111;291;619;9;269;0,03;5,58;80,72;0;1;France;Western Europe;"Editions Eres";"2001-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Health (social science) (Q4)";"Psychology; Social Sciences"
680;21100914970;"Annali di Storia delle Universita Italiane";journal;"11278250";"Societa Editrice Il Mulino";No;No;0,109;Q4;2;26;70;1495;6;67;0,09;57,50;41,94;0;3;Italy;Western Europe;"Societa Editrice Il Mulino";"2018-2024";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
681;21101044706;"Archivio Antropologico Mediterraneo";journal;"20383215";"University of Palermo - Department of Culture and Societies";Yes;Yes;0,109;Q4;6;22;48;924;21;43;0,44;42,00;60,00;0;6;Italy;Western Europe;"University of Palermo - Department of Culture and Societies";"2019-2024";"Anthropology (Q4); Education (Q4); Gender Studies (Q4); Urban Studies (Q4)";"Social Sciences"
682;21101037312;"Asian-European Music Research Journal";journal;"27012689, 2625378X";"Logos Verlag Berlin GmbH";Yes;Yes;0,109;Q4;2;14;23;210;4;23;0,17;15,00;47,06;0;3;Germany;Western Europe;"Logos Verlag Berlin GmbH";"2020-2024";"History (Q3); Museology (Q3); Music (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
683;21101026923;"International Public History";journal;"25671111";"De Gruyter Oldenbourg";No;No;0,109;Q4;5;16;51;246;12;48;0,25;15,38;40,00;0;6;Germany;Western Europe;"De Gruyter Oldenbourg";"2018-2024";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
684;21100935279;"Caracteres";journal;"22544496";"Editorial Delirio";Yes;Yes;0,108;Q4;3;0;31;0;5;30;0,16;0,00;0,00;0;0;Spain;Western Europe;"Editorial Delirio";"2019";"Arts and Humanities (miscellaneous) (Q4); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
685;21100856796;"International Journal of Research on History Didactics, History Education, and History Culture (JHEC): Yearbook of the International Society for History Didactics (ISHD)";journal;"27498573, 25671014";"Wochenschau Verland";No;No;0,108;Q4;4;16;39;332;8;32;0,30;20,75;70,00;0;0;Germany;Western Europe;"Wochenschau Verland";"2015-2022";"History (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
686;16300154715;"Journal of Architectural Education";journal;"10464883, 1531314X";"Taylor and Francis Ltd.";No;No;0,106;Q4;27;55;149;0;17;119;0,08;0,00;37,21;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-1971, 1973-2024";"Visual Arts and Performing Arts (Q3); Architecture (Q4); Education (Q4)";"Arts and Humanities; Engineering; Social Sciences"
687;21101043376;"Journal of Business Ethics Education";journal;"16495195, 20444559";"NeilsonJournals Publishing";No;No;0,105;Q4;4;15;35;456;3;34;0,09;30,40;39,39;0;8;United Kingdom;Western Europe;"NeilsonJournals Publishing";"2019-2023";"Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4); Education (Q4); Philosophy (Q4)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
688;21101028164;"Scientia Paedagogica Experimentalis";journal;"05822351";"ICIWO vzw";No;No;0,105;Q4;3;10;18;252;6;16;0,55;25,20;58,82;0;1;Belgium;Western Europe;"ICIWO vzw";"2018-2024";"Education (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
689;21101048544;"Synergies Portugal";journal;"2268493X, 22684948";"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";Yes;Yes;0,103;Q4;1;12;21;266;0;18;0,00;22,17;70,00;0;2;France;Western Europe;"GERFLINT (Groupe d'Etudes et de Recherches pour le Francais Langue Internationale)";"2019-2023";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
690;21100203708;"Tidsskriftet FoU i Praksis";journal;"18906990, 15046893";"Akademika Forlag";Yes;No;0,103;Q4;4;0;18;0;2;15;0,00;0,00;0,00;0;0;Norway;Western Europe;"Akademika Forlag";"2011-2014, 2016-2018";"Education (Q4)";"Social Sciences"
691;5100152201;"Education in Chemistry";journal;"00131350";"Royal Society of Chemistry";No;No;0,102;Q4;9;83;360;19;1;110;0,00;0,23;48,72;0;3;United Kingdom;Western Europe;"Royal Society of Chemistry";"1974-1975, 1978-1979, 1984-1986, 1989, 2006-2022";"Chemistry (miscellaneous) (Q4); Education (Q4)";"Chemistry; Social Sciences"
692;17700156011;"Enfances et Psy";journal;"12865559, 17762820";"Editions Eres";No;No;0,102;Q4;10;58;205;513;12;186;0,05;8,84;72,29;1;14;France;Western Europe;"Editions Eres";"2000-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Sociology and Political Science (Q4)";"Psychology; Social Sciences"
693;19325;"Arab Gulf Journal of Scientific Research";journal;"25360051, 19859899";"Emerald Publishing";No;No;0,102;-;16;33;57;1156;1;49;0,02;35,03;27,61;0;17;United Kingdom;Western Europe;"Emerald Publishing";"1983-2024";"Agronomy and Crop Science (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Water Science and Technology (Q4)";"Agricultural and Biological Sciences; Environmental Science"
694;21100944570;"Boletim de Estudos Classicos";journal;"21837260, 08722110";"Universidade de Coimbra";Yes;Yes;0,101;Q4;1;9;27;173;0;24;0,00;19,22;50,00;0;2;Portugal;Western Europe;"Universidade de Coimbra";"2018-2024";"Classics (Q4); Education (Q4)";"Arts and Humanities; Social Sciences"
695;16800154746;"Histoire de l'Education";journal;"02216280";"Institut National de Recherche Pedagogique";No;No;0,101;Q4;9;5;30;369;3;29;0,17;73,80;50,00;0;0;France;Western Europe;"Institut National de Recherche Pedagogique";"2001-2024";"Education (Q4); History and Philosophy of Science (Q4)";"Arts and Humanities; Social Sciences"
696;21101067151;"Adults Learning Mathematics International Journal";journal;"17441803";"Adults Learning Mathematics (ALM)";No;No;;-;4;5;9;181;6;7;0,67;36,20;42,86;0;1;United Kingdom;Western Europe;"Adults Learning Mathematics (ALM)";"2019, 2021-2024";"Education; Mathematics (miscellaneous)";"Mathematics; Social Sciences"
697;21101079130;"Advances in Laboratory Medicine";journal;"2628491X";"Walter de Gruyter GmbH";Yes;Yes;;-;9;76;70;2478;25;50;0,36;32,61;66,50;2;20;Germany;Western Europe;"Walter de Gruyter GmbH";"2020-2025";"Education; Medical Laboratory Technology; Medicine (miscellaneous)";"Health Professions; Medicine; Social Sciences"
698;21101071122;"Anales de Filologia Francesa";journal;"02132958, 19894678";"Universidad de Murcia";Yes;Yes;;-;2;39;39;1123;6;38;0,15;28,79;72,09;1;6;Spain;Western Europe;"Universidad de Murcia";"2019-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
699;21101052816;"Arteterapia";journal;"19888309, 18866190";"Universidad Complutense Madrid";Yes;Yes;;-;3;81;39;565;2;39;0,05;6,98;75,00;0;11;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2025";"Applied Psychology; Arts and Humanities (miscellaneous); Clinical Psychology; Education; Rehabilitation";"Arts and Humanities; Medicine; Psychology; Social Sciences"
700;21101077305;"Asian Association of Open Universities Journal";journal;"24146994, 18583431";"Emerald Group Publishing Ltd.";Yes;Yes;;-;21;21;52;826;93;52;1,68;39,33;29,55;0;18;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2005-2006, 2008-2025";"Education; Social Sciences (miscellaneous)";"Social Sciences"
701;12100156333;"Asian EFL Journal (discontinued)";journal;"17381460";"Asian EFL Journal Press";Yes;No;;-;22;65;709;2499;357;703;0,52;38,45;42,20;0;16;United Kingdom;Western Europe;"Asian EFL Journal Press";"2005, 2011-2021";"Education; Linguistics and Language";"Social Sciences"
702;21100318417;"Asian ESP Journal (discontinued)";journal;"22060979, 18333001";"Asian EFL Journal Press";No;No;;-;16;43;256;1540;241;247;1,13;35,81;35,87;0;14;United Kingdom;Western Europe;"Asian EFL Journal Press";"2014-2021";"Education; Linguistics and Language";"Social Sciences"
703;21101066040;"Asia-Pacific Science Education";journal;"23641177";"Brill Academic Publishers";Yes;No;;-;14;21;56;999;95;55;1,69;47,57;47,73;0;7;Netherlands;Western Europe;"Brill Academic Publishers";"2015-2024";"Education";"Social Sciences"
704;21101118072;"Australasian Journal of Special and Inclusive Education";journal;"25150731, 2515074X";"Cambridge University Press";No;No;;-;20;21;30;890;30;29;0,39;42,38;74,63;1;13;United Kingdom;Western Europe;"Cambridge University Press";"2018-2025";"Education";"Social Sciences"
705;21101087368;"Beijing International Review of Education";journal;"25902539, 25902547";"Brill Academic Publishers";No;No;;-;10;29;95;963;42;81;0,44;33,21;51,22;0;13;Netherlands;Western Europe;"Brill Academic Publishers";"2019-2024";"Arts and Humanities (miscellaneous); Education; History; Philosophy";"Arts and Humanities; Social Sciences"
