Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
83;19400158816;"Mathematics Education Research Journal";journal;"2211050X, 10332170";"Springer Netherlands";No;No;1,244;Q1;45;64;126;3790;483;124;3,56;59,22;61,59;0;12;Netherlands;Western Europe;"Springer Netherlands";"1989-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
84;15424;"Measurement: Journal of the International Measurement Confederation";journal;"02632241";"Elsevier B.V.";No;No;1,244;Q1;146;1412;4622;64829;31114;4617;6,34;45,91;27,46;0;189;Netherlands;Western Europe;"Elsevier B.V.";"1983-2025";"Applied Mathematics (Q1); Condensed Matter Physics (Q1); Education (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1); Statistics and Probability (Q1)";"Engineering; Mathematics; Physics and Astronomy; Social Sciences"
85;12855;"Comparative Education";journal;"13600486, 03050068";"Routledge";No;No;1,237;Q1;72;51;94;3328;435;90;4,54;65,25;51,85;1;20;United Kingdom;Western Europe;"Routledge";"1964-2025";"Education (Q1)";"Social Sciences"
86;19700187632;"Physical Education and Sport Pedagogy";journal;"17408989, 17425786";"Taylor and Francis Ltd.";No;No;1,233;Q1;59;92;184;4998;864;184;4,31;54,33;43,43;1;38;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)";"Health Professions; Medicine; Social Sciences"
87;21542;"Urban Review";journal;"15731960, 00420972";"Springer Netherlands";No;No;1,223;Q1;59;49;94;3210;312;93;2,95;65,51;75,68;0;26;Netherlands;Western Europe;"Springer Netherlands";"1967-1976, 1978-2025";"Education (Q1); Sociology and Political Science (Q1); Urban Studies (Q1)";"Social Sciences"
88;13460;"Learning Environments Research";journal;"15731855, 13871579";"Springer Netherlands";No;No;1,222;Q1;50;56;123;3357;633;122;4,98;59,95;58,72;0;24;Netherlands;Western Europe;"Springer Netherlands";"2000-2001, 2003-2025";"Communication (Q1); Developmental and Educational Psychology (Q1); Education (Q1); E-learning (Q1)";"Psychology; Social Sciences"
89;21101049624;"International Journal of Research in Undergraduate Mathematics Education";journal;"21989753";"Springer Science and Business Media B.V.";No;No;1,218;Q1;12;48;74;2338;193;67;1,97;48,71;50,33;0;9;Germany;Western Europe;"Springer Science and Business Media B.V.";"2016-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
90;23101;"Language and Education";journal;"09500782";"Taylor and Francis Ltd.";No;No;1,213;Q1;63;96;107;4821;462;100;3,66;50,22;66,67;1;32;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
91;19490;"Journal of Higher Education";journal;"15384640, 00221546";"Taylor and Francis Ltd.";No;No;1,207;Q1;110;71;119;4529;509;115;3,95;63,79;58,85;0;29;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994, 1996-2025";"Education (Q1)";"Social Sciences"
92;19700182114;"Professional Development in Education";journal;"19415257, 19415265";"Routledge";No;No;1,191;Q1;56;156;240;8646;1076;222;4,04;55,42;62,94;7;37;United Kingdom;Western Europe;"Routledge";"2009-2025";"Education (Q1)";"Social Sciences"
93;21101044934;"npj Science of Learning";journal;"20567936";"Nature Publishing Group";Yes;No;1,182;Q1;32;79;125;5198;535;115;2,96;65,80;50,40;0;22;United Kingdom;Western Europe;"Nature Publishing Group";"2016-2025";"Education (Q1); Developmental Neuroscience (Q2)";"Neuroscience; Social Sciences"
94;11300153314;"European Journal of Engineering Education";journal;"03043797, 14695898";"Taylor and Francis Ltd.";No;No;1,181;Q1;65;92;203;7011;1132;197;5,11;76,21;50,68;2;32;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1975-2025";"Education (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Social Sciences"
95;145516;"Language, Culture and Curriculum";journal;"07908318";"Taylor and Francis Ltd.";No;No;1,180;Q1;48;37;82;1735;433;77;4,39;46,89;58,44;0;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
96;144967;"Early Childhood Education Journal";journal;"15731707, 10823301";"Springer Netherlands";No;No;1,179;Q1;59;335;344;19123;1532;343;3,84;57,08;78,62;6;131;Netherlands;Western Europe;"Springer Netherlands";"1995-2002, 2005-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
97;12834;"Journal of Research in Reading";journal;"14679817, 01410423";"Wiley-Blackwell Publishing Ltd";No;No;1,171;Q1;66;32;98;1664;346;97;2,54;52,00;66,36;0;24;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1978-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)";"Psychology; Social Sciences"
98;22281;"Reading and Writing";journal;"09224777, 15730905";"Springer Netherlands";No;No;1,168;Q1;98;221;312;14348;1045;305;3,16;64,92;63,49;2;133;Netherlands;Western Europe;"Springer Netherlands";"1989-2025";"Education (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1); Speech and Hearing (Q1)";"Health Professions; Psychology; Social Sciences"
99;13523;"Early Education and Development";journal;"15566935, 10409289";"Taylor and Francis Ltd.";No;No;1,165;Q1;86;122;244;8919;948;238;3,37;73,11;72,42;2;41;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
100;19491;"Journal of Higher Education Policy and Management";journal;"14699508, 1360080X";"Routledge";No;No;1,158;Q1;57;47;129;2406;514;112;3,49;51,19;54,39;0;12;United Kingdom;Western Europe;"Routledge";"2003-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
101;14200154735;"Educational Assessment, Evaluation and Accountability";journal;"18748597, 18748600";"Springer Netherlands";No;No;1,138;Q1;43;31;77;1745;259;64;2,28;56,29;54,88;4;8;Netherlands;Western Europe;"Springer Netherlands";"2009-2025";"Education (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Social Sciences"
102;12099;"British Educational Research Journal";journal;"14693518, 01411926";"Routledge";No;No;1,134;Q1;107;179;224;11921;938;217;3,99;66,60;58,04;6;97;United Kingdom;Western Europe;"Routledge";"1978-2025";"Education (Q1)";"Social Sciences"
103;21100860697;"Journalism and Mass Communication Educator";journal;"21614326, 10776958";"SAGE Publications Ltd";No;No;1,130;Q1;29;37;82;1453;428;77;7,04;39,27;54,43;0;10;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Communication (Q1); Education (Q1)";"Social Sciences"
104;28805;"Nurse Education in Practice";journal;"18735223, 14715953";"Elsevier Ltd";No;No;1,129;Q1;68;289;715;12022;3125;652;3,84;41,60;70,62;1;123;United Kingdom;Western Europe;"Elsevier Ltd";"2001-2025";"Education (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)";"Medicine; Nursing; Social Sciences"
105;5800179620;"Technology, Pedagogy and Education";journal;"17475139, 1475939X";"Routledge";No;No;1,128;Q1;53;50;121;2964;675;120;3,91;59,28;59,84;0;11;United Kingdom;Western Europe;"Routledge";"2003-2025";"Communication (Q1); Computer Science Applications (Q1); Education (Q1); Information Systems (Q1)";"Computer Science; Social Sciences"
106;5000157803;"Bilingualism";journal;"14691841, 13667289";"Cambridge University Press";No;No;1,119;Q1;88;134;279;9968;783;240;2,63;74,39;60,79;0;9;United Kingdom;Western Europe;"Cambridge University Press";"2005-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
107;5700177114;"Language Awareness";journal;"09658416";"Taylor and Francis Ltd.";No;No;1,117;Q1;53;56;81;3289;296;77;3,18;58,73;60,94;0;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
108;144837;"International Journal of Science and Mathematics Education";journal;"15710068";"Springer Netherlands";No;No;1,108;Q1;60;132;295;7156;1140;294;3,64;54,21;52,73;1;29;Netherlands;Western Europe;"Springer Netherlands";"2003-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
109;20970;"Environmental Education Research";journal;"14695871, 13504622";"Carfax Publishing Ltd.";No;No;1,106;Q1;98;182;290;12361;1489;281;4,52;67,92;63,24;3;163;United Kingdom;Western Europe;"Carfax Publishing Ltd.";"1995-2025";"Education (Q1)";"Social Sciences"
110;21100228128;"Trends in Neuroscience and Education";journal;"22119493";"Elsevier GmbH";No;No;1,105;Q1;38;24;61;1457;253;59;3,79;60,71;54,02;0;6;Germany;Western Europe;"Elsevier GmbH";"2012-2025";"Behavioral Neuroscience (Q1); Education (Q1); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Social Sciences"
111;4700153607;"Journal of Curriculum Studies";journal;"13665839, 00220272";"Taylor and Francis Ltd.";Yes;No;1,103;Q1;75;75;142;4779;542;141;2,97;63,72;49,38;1;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1968-1977, 1981-2025";"Education (Q1)";"Social Sciences"
112;21100898038;"Contemporary Educational Technology";journal;"1309517X";"Bastas";No;No;1,099;Q1;28;54;198;3172;1361;197;7,28;58,74;53,03;0;21;Cyprus;Western Europe;"Bastas";"2018-2025";"Education (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Social Sciences"
113;20598;"English for Specific Purposes";journal;"08894906";"Elsevier B.V.";No;No;1,097;Q1;98;41;122;2322;544;121;3,49;56,63;58,57;0;4;United Kingdom;Western Europe;"Elsevier B.V.";"1980-1981, 1986-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
114;66374;"Journal of Educational Measurement";journal;"00220655";"Wiley-Blackwell Publishing Ltd";No;No;1,093;Q1;61;38;85;1712;199;75;2,17;45,05;34,96;0;3;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1964-2025";"Education (Q1); Psychology (miscellaneous) (Q1); Applied Psychology (Q2); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
115;5600153491;"Journal of Multilingual and Multicultural Development";journal;"01434632";"Routledge";No;No;1,088;Q1;70;497;304;28421;1254;292;4,16;57,19;57,26;7;87;United Kingdom;Western Europe;"Routledge";"1980-2025";"Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
116;5700191217;"European Educational Research Journal";journal;"14749041";"SAGE Publications Inc.";No;No;1,076;Q1;53;67;138;4581;541;133;3,44;68,37;61,59;2;26;United Kingdom;Western Europe;"SAGE Publications Inc.";"2003, 2005, 2007-2025";"Education (Q1)";"Social Sciences"
117;21100894112;"Journal of Digital Learning in Teacher Education";journal;"21532974, 23327383";"Taylor and Francis Ltd.";No;No;1,068;Q1;34;17;54;764;200;40;4,25;44,94;58,82;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
118;20563;"Minerva";journal;"00264695, 15731871";"Springer Netherlands";Yes;No;1,068;Q1;53;44;75;3313;319;75;4,57;75,30;38,74;3;16;Netherlands;Western Europe;"Springer Netherlands";"1962-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
119;144732;"Journal of Science Teacher Education";journal;"1046560X";"Taylor and Francis Ltd.";No;No;1,067;Q1;61;60;140;3849;493;126;2,44;64,15;67,69;0;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2002, 2005-2025";"Education (Q1)";"Social Sciences"
120;22053;"European Journal of Special Needs Education";journal;"08856257, 1469591X";"Routledge";No;No;1,064;Q1;57;110;189;5002;796;185;3,27;45,47;65,79;2;98;United Kingdom;Western Europe;"Routledge";"1986-2025";"Education (Q1); Health Professions (miscellaneous) (Q1); Developmental and Educational Psychology (Q2)";"Health Professions; Psychology; Social Sciences"
121;5600153618;"International Journal of Inclusive Education";journal;"14645173, 13603116";"Routledge";No;No;1,064;Q1;72;275;369;13501;1435;362;3,61;49,09;68,78;24;236;United Kingdom;Western Europe;"Routledge";"1997-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
122;20731;"Research in Higher Education";journal;"1573188X, 03610365";"Springer Netherlands";No;No;1,061;Q1;110;75;142;5185;487;142;3,00;69,13;54,59;3;37;Netherlands;Western Europe;"Springer Netherlands";"1973-2025";"Education (Q1)";"Social Sciences"
123;5700164250;"Pedagogy, Culture and Society";journal;"14681366";"Routledge";No;No;1,055;Q1;49;133;157;7548;614;156;3,31;56,75;62,17;2;60;United Kingdom;Western Europe;"Routledge";"1999-2025";"Cultural Studies (Q1); Education (Q1)";"Social Sciences"
124;19700188267;"Accounting Education";journal;"14684489, 09639284";"Routledge";No;No;1,054;Q1;54;77;84;5889;554;84;5,31;76,48;51,69;1;33;United Kingdom;Western Europe;"Routledge";"1992-1996, 1998, 2000-2025";"Accounting (Q1); Education (Q1)";"Business, Management and Accounting; Social Sciences"
125;19700174688;"Medical Education Online";journal;"10872981";"Taylor and Francis Ltd.";Yes;No;1,037;Q1;55;108;305;4142;1369;295;4,13;38,35;53,15;0;47;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
126;97030;"Research in Science Education";journal;"15731898, 0157244X";"Springer Netherlands";No;No;1,024;Q1;72;91;300;5021;1115;285;3,33;55,18;55,47;0;22;Netherlands;Western Europe;"Springer Netherlands";"1971-2025";"Education (Q1)";"Social Sciences"
127;21368;"Instructional Science";journal;"00204277, 15731952";"Springer Netherlands";No;No;1,022;Q1;95;48;108;3463;399;108;3,09;72,15;52,80;1;14;Netherlands;Western Europe;"Springer Netherlands";"1972-1992, 1994-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
128;21100228541;"International Journal of Child-Computer Interaction";journal;"22128689";"Elsevier B.V.";No;No;1,019;Q1;43;52;179;3026;980;171;5,12;58,19;65,06;1;28;Netherlands;Western Europe;"Elsevier B.V.";"2013-2025";"Education (Q1); Human-Computer Interaction (Q2)";"Computer Science; Social Sciences"
129;145757;"Chemistry Education Research and Practice";journal;"11094028, 17561108";"Royal Society of Chemistry";Yes;No;1,018;Q1;62;76;239;5475;793;236;2,93;72,04;58,79;0;18;United Kingdom;Western Europe;"Royal Society of Chemistry";"2005-2025";"Chemistry (miscellaneous) (Q1); Education (Q1)";"Chemistry; Social Sciences"
130;5700161731;"Journal of Education for Students Placed at Risk";journal;"10824669";"Routledge";No;No;1,013;Q1;27;29;50;1932;128;48;1,71;66,62;59,15;1;18;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1)";"Social Sciences"
131;300147008;"European Journal of Cultural Studies";journal;"13675494";"SAGE Publications Ltd";No;No;1,010;Q1;62;150;232;7734;775;228;2,73;51,56;62,98;2;72;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
132;200147131;"Cambridge Journal of Education";journal;"0305764X, 14693577";"Routledge";No;No;1,008;Q1;77;42;123;2637;467;123;3,10;62,79;58,72;0;19;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
133;11700154725;"Education for Chemical Engineers";journal;"17497728";"Elsevier B.V.";No;No;1,007;Q1;36;28;145;958;662;143;3,62;34,21;32,97;0;11;Netherlands;Western Europe;"Elsevier B.V.";"2006-2025";"Chemical Engineering (miscellaneous) (Q1); Education (Q1)";"Chemical Engineering; Social Sciences"
134;15315;"Oxford Review of Education";journal;"14653915, 03054985";"Routledge";No;No;1,003;Q1;81;86;139;4322;530;135;3,70;50,26;52,33;5;44;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q1)";"Social Sciences"
135;200147108;"Distance Education";journal;"14750198, 01587919";"Routledge";No;No;1,000;Q1;74;65;115;3201;553;103;3,47;49,25;52,50;0;27;United Kingdom;Western Europe;"Routledge";"1980-2025";"Education (Q1); E-learning (Q1)";"Social Sciences"
136;100147349;"Studies in Continuing Education";journal;"0158037X, 1470126X";"Routledge";No;No;0,997;Q1;44;38;78;1828;317;75;3,35;48,11;53,49;0;17;United Kingdom;Western Europe;"Routledge";"1978-1982, 1988-2025";"Education (Q1)";"Social Sciences"
137;21389;"International Journal of Technology and Design Education";journal;"15731804, 09577572";"Springer Netherlands";No;No;0,989;Q1;60;123;260;8091;1178;260;4,54;65,78;47,27;1;34;Netherlands;Western Europe;"Springer Netherlands";"1990-2025";"Education (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Social Sciences"
138;5700152857;"Mind, Culture, and Activity";journal;"10749039, 15327884";"Taylor and Francis Ltd.";No;No;0,987;Q1;65;5;76;220;194;65;1,49;44,00;28,57;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2025";"Anthropology (Q1); Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1); Cognitive Neuroscience (Q2); Developmental and Educational Psychology (Q2); Social Psychology (Q2)";"Neuroscience; Psychology; Social Sciences"
139;5700164380;"Comunicar";journal;"19883293, 11343478";"Grupo Comunicar Ediciones";Yes;Yes;0,986;Q1;61;0;122;0;750;122;6,78;0,00;0,00;0;0;Spain;Western Europe;"Grupo Comunicar Ediciones";"2008-2023";"Communication (Q1); Cultural Studies (Q1); Education (Q1)";"Social Sciences"
140;12072;"International Journal of Educational Development";journal;"07380593";"Elsevier B.V.";No;No;0,984;Q1;77;174;443;8594;1570;421;2,84;49,39;39,88;12;115;United Kingdom;Western Europe;"Elsevier B.V.";"1981-2025";"Development (Q1); Education (Q1); Sociology and Political Science (Q1)";"Social Sciences"
141;100147342;"European Journal of Education";journal;"14653435, 01418211";"Wiley-Blackwell Publishing Ltd";No;No;0,982;Q1;63;207;148;12515;727;132;5,08;60,46;51,68;1;94;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2005-2025";"Education (Q1)";"Social Sciences"
142;11700154505;"Journal of Hospitality, Leisure, Sport and Tourism Education";journal;"14738376";"Elsevier B.V.";No;No;0,982;Q1;46;42;142;2530;960;141;6,36;60,24;36,52;0;22;Netherlands;Western Europe;"Elsevier B.V.";"2008-2025";"Education (Q1); Tourism, Leisure and Hospitality Management (Q2)";"Business, Management and Accounting; Social Sciences"
143;14310;"Educational Studies";journal;"03055698, 14653400";"Routledge";No;No;0,978;Q1;58;116;171;6635;690;171;4,04;57,20;53,66;6;46;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q1)";"Social Sciences"
144;21100934557;"Journal of Intelligence";journal;"20793200";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,978;Q1;32;130;408;8818;1607;399;3,81;67,83;48,77;0;21;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Education (Q1); Cognitive Neuroscience (Q2); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2)";"Neuroscience; Psychology; Social Sciences"
145;12791;"Journal of Academic Librarianship";journal;"00991333";"Elsevier B.V.";No;No;0,975;Q1;72;122;401;6719;1551;399;3,35;55,07;55,22;0;32;United Kingdom;Western Europe;"Elsevier B.V.";"1988-2025";"Education (Q1); Library and Information Sciences (Q1)";"Social Sciences"
146;29540;"Australian Educational Researcher";journal;"03116999";"Springer Netherlands";No;No;0,974;Q1;47;165;190;9165;700;187;3,41;55,55;70,69;6;74;Netherlands;Western Europe;"Springer Netherlands";"1985-1996, 2001, 2003-2025";"Education (Q1)";"Social Sciences"
147;21101220017;"Implementation and Replication Studies in Mathematics Education";journal;"26670127, 26670135";"Brill Academic Publishers";No;No;0,974;Q1;6;10;23;559;55;16;2,33;55,90;52,38;1;2;Netherlands;Western Europe;"Brill Academic Publishers";"2021-2024";"Education (Q1)";"Social Sciences"
